rank,company,revenue ($ millions),profit ($ millions)
349,Norton Simon,85.6,2.4
350,Federal-Mogul,85.0,7.8
351,Royal McBee,84.7,3.6
352,Pepperell Manufacturing,84.7,1.9
353,Houdaille Industries,84.6,2.8
354,Beaunit,84.0,3.9
355,Industrial Rayon,83.7,10.7
356,National Automotive Fibers,83.5,2.2
357,Motor Products,83.5,-1.7
358,Liebmann Breweries,83.0,N.A.
359,Rockwell Manufacturing,82.9,6.8
360,Raybestos-Manhattan,82.9,3.7
361,Bigelow-Sanford,82.7,2.4
362,York International,82.7,2.4
363,Rohr,82.4,3.3
364,Olivetti Underwood,82.4,1.5
365,Ruberoid,82.1,4.5
366,Joy Technologies,81.9,5.7
367,U.S. Industries,81.3,3.6
368,City Products,81.3,4.1
369,Cummins,81.0,4.5
370,Coltec Industries,81.0,1.9
371,Amsted Industries,80.7,3.8
372,Midland-Ross,80.6,4.4
373,Harbison-Walker Refractories,80.5,7.7
374,Hazel-Atlas Glass,79.9,3.4
375,Island Creek Coal,79.4,6.2
376,Lukens Steel,79.3,1.7
377,Superior Oil,78.9,3.4
378,Square D,78.7,8.4
379,Handy & Harman,78.7,0.9
380,Motor Wheel,78.6,3.0
381,Copperweld Steel,78.5,2.4
382,LTV,78.2,3.1
383,Virginia-Carolina Chemical,77.5,2.4
384,Falstaff Brewing,77.0,4.4
385,Beech Aircraft,77.0,3.6
386,"American Zinc, Lead & Smelting",76.7,2.6
387,McGraw-Hill,76.7,6.3
388,Bulova Watch,76.4,3.0
389,Kroehler Manufacturing,76.2,4.1
390,Bristol-Myers Squibb,75.7,4.9
391,Barium Steel,75.1,0.7
392,Hartmarx,74.8,1.7
393,Mansfield Tire & Rubber,74.6,1.8
394,Cerro,74.1,14.0
395,Daystrom,73.8,1.7
396,American Bosch Arma,73.8,3.4
397,Mohasco,73.7,1.7
398,Joslyn Manufacturing & Supply,73.5,3.2
399,AM International,73.4,6.7
400,Minnesota & Ontario Paper,73.1,7.4
401,I-T-E Imperial,73.0,1.8
402,Murray Corp.,72.9,5.7
403,Bibb Manufacturing,72.8,1.9
404,Great Western Sugar,72.7,4.2
405,Richardson-Vicks,72.7,6.5
406,Minneapolis-Moline,72.3,0.7
407,Clevite,71.9,4.9
408,Bucyrus-Erie,71.7,6.5
409,Lees (James) & Sons,71.3,3.4
410,American Forest Products,71.3,2.6
411,American Enka,71.3,7.1
412,Celotex,71.1,5.1
413,American Optical,71.0,2.6
414,Crowell-Collier Publishing,70.9,0.8
415,Lehigh Portland Cement,70.9,11.3
416,National Can,70.9,1.0
417,Times Mirror,70.7,3.2
418,Ideal Basic Industries,70.0,13.8
419,Dayco,69.2,2.3
420,Remington Arms,69.0,7.9
421,Armstrong Rubber,69.0,2.7
422,Avon Products,68.9,6.0
423,American Agricultural Chemical,68.7,4.4
424,Carey (Philip) Manufacturing,68.0,2.6
425,Pennwalt Corp,67.8,3.5
426,Mueller Brass,67.7,2.5
427,Arvin Industries,67.4,4.1
428,Cuban Atlantic Sugar,67.3,3.1
429,Tennessee Corp.,66.5,7.7
430,Joy Global,66.3,1.5
431,Berkshire Hathaway,65.5,0.3
432,Savannah Sugar Refining,64.6,1.8
433,Ekco Products,64.5,5.2
434,Calumet & Hecia,64.4,3.6
435,Ceco Industries,64.3,2.5
436,International Silver,64.2,3.1
437,Todd Shipyards,64.2,1.1
438,Robertshaw Controls,64.0,3.8
439,P.R. Mallory,63.9,2.2
440,Solar Aircraft,63.9,2.1
441,American Metal Products,63.5,4.3
442,Chicago Pneumatic Tool,63.4,7.4
443,Freeport Sulphur,63.3,12.4
444,Lily-Tulip Cup,63.1,5.3
445,Columbian Carbon,62.8,6.3
446,Bliss (E.W.),62.8,2.1
447,National Homes,62.3,2.1
448,Suntide Refining,62.1,1.6
449,Bird & Son,61.7,2.4
450,Cutler-Hammer,61.6,5.6
451,Publicker Industries,61.5,-1.8
452,Canada Dry,61.4,3.5
453,Consolidated Papers,61.2,5.6
454,Climax Molybdenum,61.1,17.4
455,Anderson-Prichard Oil,61.0,5.0
456,Harshaw Chemical,60.9,2.5
457,Butler Manufacturing,60.8,1.7
458,Bates Manufacturing,60.7,2.1
459,Standard Coil Products,60.5,-0.3
460,Consolidated Coppermines,60.5,6.2
461,Continental Foundry & Machine,60.4,2.9
462,Atlas Powder,60.3,3.5
463,Elgin National Watch,60.1,1.6
464,Erwin Mills,59.9,0.7
465,Mullins Manufacturing,59.8,1.7
466,Congoleum,59.8,2.2
467,Gould-National Batteries,59.7,2.6
468,Tobin Packing,59.3,1.1
469,Premcor,59.0,1.4
470,Natl. Malleable & Steel Castings,59.0,2.4
471,Crown Central,58.8,1.7
472,Dole,58.8,1.4
473,Glen Alden,58.7,0.2
474,Servel,58.6,-4.0
475,Stanley Home Products,58.5,3.1
476,Alan Wood Steel,58.4,2.6
477,Laclede Steel,58.2,4.0
478,Briggs & Stratton,58.1,6.6
479,Du Mont (Allen B.) Labs.,57.8,-3.7
480,Visking,57.7,5.1
481,Vertol Aircraft,57.7,1.6
482,Bohn Aluminum & Brass,57.5,2.2
483,Vanadium,57.3,5.4
484,Sutherland Paper,57.3,3.5
485,Blue Bell,57.1,1.8
486,Graniteville Co.,56.8,1.3
487,Commercial Solvents,56.6,3.5
488,Pittsburgh Coke & Chemical,56.6,3.1
489,General Refractories,56.5,6.0
490,Oxford Paper,56.4,4.1
491,Langendorf United Bakeries,56.4,1.3
492,South Penn Oil,55.8,6.1
493,Signal Oil Gas,55.7,9.6
494,Champlin Oil & Refining,55.7,7.0
495,Great Northern Paper,55.7,5.0
496,Sheller Manufacturing,55.6,3.8
497,Holly Sugar,55.5,2.2
498,Consolidated Cigar,55.3,2.2
499,Weatherhead,55.2,2.3
500,Warren (S.D.),55.1,2.9
