rank,company,revenue ($ millions),profit ($ millions)
56,Humana,56912.0,1683.0
57,Facebook,55838.0,22112.0
58,Caterpillar,54722.0,6147.0
59,Energy Transfer,54436.0,1694.0
60,Lockheed Martin,53762.0,5046.0
61,Pfizer,53647.0,11153.0
62,Goldman Sachs Group,52528.0,10459.0
63,Morgan Stanley,50193.0,8748.0
64,Cisco Systems,49330.0,110.0
65,Cigna,48650.0,2637.0
66,AIG,47389.0,-6.0
67,HCA Healthcare,46677.0,3787.0
68,American Airlines Group,44541.0,1412.0
69,Delta Air Lines,44438.0,3935.0
70,Charter Communications,43634.0,1230.0
71,New York Life Insurance,43425.3,880.0
72,American Express,43281.0,6921.0
73,Nationwide,43270.0,512.6
74,Best Buy,42879.0,1464.0
75,Liberty Mutual Insurance Group,42685.0,2160.0
76,Merck,42294.0,6220.0
77,Honeywell International,41802.0,6765.0
78,United Continental Holdings,41303.0,2129.0
79,TIAA,41052.1,1560.5
80,Tyson Foods,40052.0,3024.0
81,Oracle,39831.0,3825.0
82,Allstate,39815.0,2252.0
83,World Fuel Services,39750.3,127.7
84,Massachusetts Mutual Life Insurance,39267.2,397.9
85,TJX,38972.9,3059.8
86,ConocoPhillips,38727.0,6257.0
87,Deere,37357.7,2368.4
88,Tech Data,37239.0,340.6
89,Enterprise Products Partners,36534.2,4172.4
90,Nike,36397.0,1933.0
91,Publix Super Markets,36395.7,2381.2
92,General Dynamics,36193.0,3345.0
93,Exelon,35985.0,2010.0
94,Plains GP Holdings,34055.0,334.0
95,3M,32765.0,5349.0
96,AbbVie,32753.0,5687.0
97,CHS,32683.3,775.9
98,Capital One Financial,32377.0,6015.0
99,Progressive,31979.0,2615.3
100,Coca-Cola,31856.0,6434.0
101,USAA,31367.8,2291.9
102,Hewlett Packard Enterprise,30852.0,1908.0
103,Abbott Laboratories,30578.0,2368.0
104,Twenty-First Century Fox,30400.0,4464.0
105,Micron Technology,30391.0,14135.0
106,Travelers,30282.0,2523.0
107,Rite Aid,30215.4,943.5
108,Northrop Grumman,30095.0,3229.0
109,Arrow Electronics,29676.8,716.2
110,Philip Morris International,29625.0,7911.0
111,Northwestern Mutual,29124.0,783.0
112,INTL FCStone,27622.7,55.5
113,PBF Energy,27186.1,128.3
114,Raytheon,27058.0,2909.0
115,Kraft Heinz,26259.0,-10229.0
116,Mondelez International,25938.0,3381.0
117,U.S. Bancorp,25775.0,7096.0
118,Macy's,25739.0,1108.0
119,Dollar General,25625.0,1589.5
120,Nucor,25067.3,2360.8
121,Starbucks,24719.5,4518.3
122,DXC Technology,24556.0,1751.0
123,Eli Lilly,24555.7,3232.0
124,Thermo Fisher Scientific,24358.0,2938.0
125,US Foods Holding,24175.0,407.0
126,Duke Energy,24116.0,2666.0
127,Halliburton,23995.0,1656.0
128,Cummins,23771.0,2141.0
129,Amgen,23747.0,8394.0
130,Paccar,23495.7,2195.1
131,Southern,23495.0,2226.0
132,CenturyLink,23443.0,-1733.0
133,International Paper,23306.0,2012.0
134,Union Pacific,22832.0,5966.0
135,Dollar Tree,22823.3,-1590.8
136,Penske Automotive Group,22785.1,471.0
137,Qualcomm,22732.0,-4864.0
138,Bristol-Myers Squibb,22561.0,4920.0
139,Gilead Sciences,22127.0,5455.0
140,Jabil,22095.4,86.3
141,ManpowerGroup,21991.2,556.7
142,Southwest Airlines,21965.0,2465.0
143,Aflac,21758.0,2920.0
144,Tesla,21461.3,-976.1
145,AutoNation,21412.8,396.0
146,CBRE Group,21340.1,1063.2
147,Lear,21148.5,1149.8
148,Whirlpool,21037.0,-183.0
149,McDonald's,21025.2,5924.3
150,Broadcom,20848.0,12259.0
151,Marriott International,20758.0,1907.0
152,Western Digital,20647.0,675.0
153,Visa,20609.0,10301.0
154,Lennar,20571.6,1695.8
155,WellCare Health Plans,20414.1,439.8
156,Kohl's,20229.0,801.0
157,AECOM,20155.5,136.5
158,Synnex,20053.8,300.6
159,PNC Financial Services,19993.0,5301.0
160,Danaher,19893.0,2650.9
161,Hartford Financial Services,19827.0,1807.0
162,Altria Group,19627.0,6963.0
163,Bank of New York Mellon,19214.0,4266.0
164,Fluor,19166.6,224.8
165,Avnet,19036.9,-156.4
166,Icahn Enterprises,18979.0,1507.0
167,Occidental Petroleum,18934.0,4131.0
168,Molina Healthcare,18890.0,707.0
169,Genuine Parts,18735.1,810.5
170,Freeport-McMoRan,18628.0,2602.0
171,Kimberly-Clark,18486.0,1410.0
172,Tenet Healthcare,18313.0,111.0
173,Synchrony Financial,18253.0,2790.0
174,CarMax,17976.8,664.1
175,HollyFrontier,17714.7,1098.0
176,Performance Food Group,17619.9,198.7
177,Sherwin-Williams,17534.5,1108.7
178,Emerson Electric,17408.0,2203.0
179,NGL Energy Partners,17282.7,-70.9
180,XPO Logistics,17279.0,422.0
181,EOG Resources,17275.4,3419.0
182,Applied Materials,17253.0,3313.0
183,PG&E,16759.0,-6851.0
184,NextEra Energy,16727.0,6638.0
185,C.H. Robinson Worldwide,16631.2,664.5
186,Gap,16580.0,1003.0
187,Lincoln National,16424.0,1641.0
188,DaVita,16368.6,159.4
189,Jones Lang LaSalle,16318.4,484.5
190,WestRock,16285.1,1906.1
191,CDW,16240.5,643.0
192,American Electric Power,16195.7,1923.8
193,Cognizant Technology Solutions,16125.0,2101.0
194,D.R. Horton,16068.0,1460.3
195,Becton Dickinson,15983.0,311.0
196,Nordstrom,15860.0,564.0
197,Netflix,15794.3,1211.2
198,Aramark,15789.6,567.9
199,Texas Instruments,15784.0,5580.0
200,General Mills,15740.4,2131.0
201,Supervalu,15679.0,45.0
202,Colgate-Palmolive,15544.0,2400.0
203,Goodyear Tire & Rubber,15475.0,693.0
204,PayPal Holdings,15451.0,2057.0
205,PPG Industries,15374.0,1341.0
206,Omnicom Group,15290.2,1326.4
207,Celgene,15281.0,4046.0
208,Jacobs Engineering Group,14984.6,163.4
209,Ross Stores,14983.5,1587.5
210,Marsh & McLennan,14950.0,1650.0
210,Mastercard,14950.0,5859.0
212,Land O'Lakes,14936.2,254.5
213,Waste Management,14914.0,1925.0
214,Illinois Tool Works,14768.0,2563.0
215,Ecolab,14668.2,1429.1
216,Booking Holdings,14527.0,3998.0
217,CBS,14514.0,1960.0
218,Parker-Hannifin,14302.4,1060.8
219,Principal Financial,14237.2,1546.5
220,DTE Energy,14212.0,1120.0
221,BlackRock,14198.0,4305.0
222,United States Steel,14178.0,1115.0
223,Community Health Systems,14155.0,-788.0
224,Kinder Morgan,14144.0,1609.0
225,Qurate Retail,14070.0,916.0
226,Loews,14066.0,636.0
227,Arconic,14014.0,642.0
228,Stanley Black & Decker,13982.4,605.2
229,Textron,13972.0,1222.0
230,Las Vegas Sands,13729.0,2413.0
231,Estee Lauder,13683.0,1108.0
232,DISH Network,13621.3,1575.1
233,Stryker,13601.0,3553.0
234,Kellogg,13547.0,1336.0
235,Biogen,13452.9,4430.7
236,Alcoa,13403.0,227.0
237,Anadarko Petroleum,13382.0,615.0
238,Dominion Energy,13366.0,2447.0
239,ADP,13325.8,1620.8
240,salesforce.com,13282.0,1110.0
241,L Brands,13236.9,643.9
242,Henry Schein,13202.0,535.9
243,Newell Brands,13033.1,-6917.9
244,Guardian Life Ins. Co. of America,13014.9,464.9
245,BJ's Wholesale Club,13007.3,127.3
246,BB&T Corp.,12996.0,3237.0
247,State Street Corp.,12973.0,2599.0
248,Viacom,12943.0,1719.0
249,Ameriprise Financial,12924.0,2098.0
250,Core-Mark Holding,12903.9,45.5
251,Reinsurance Group of America,12875.7,715.8
252,VF,12862.3,658.6
253,Discover Financial Services,12848.0,2742.0
254,Global Partners,12672.6,103.9
255,Edison International,12657.0,-423.0
256,Oneok,12593.2,1151.7
257,Murphy USA,12524.0,213.6
258,Bed Bath & Beyond,12349.3,424.9
259,Consolidated Edison,12337.0,1382.0
260,CSX,12250.0,3309.0
261,J.C. Penney,12019.0,-255.0
262,LKQ,11876.7,480.1
263,FirstEnergy,11864.0,1348.0
264,Steel Dynamics,11821.8,1258.4
265,Lithia Motors,11821.4,265.7
266,MGM Resorts International,11763.1,466.8
267,Tenneco,11763.0,55.0
268,Nvidia,11716.0,4141.0
269,Sempra Energy,11687.0,1049.0
270,Farmers Insurance Exchange,11650.4,-70.5
271,Ball,11635.0,454.0
272,Group 1 Automotive,11601.4,157.8
273,Unum Group,11598.5,523.4
274,Xcel Energy,11537.0,1261.0
275,Reliance Steel & Aluminum,11534.5,633.7
276,Huntsman,11527.0,337.0
277,Norfolk Southern,11458.0,2666.0
278,Laboratory Corp. of America,11333.4,883.7
279,Corning,11290.0,1066.0
280,Expedia Group,11223.0,406.0
281,AutoZone,11221.1,1337.5
282,W.W. Grainger,11221.0,782.0
283,Quanta Services,11171.4,293.3
284,Crown Holdings,11151.0,439.0
285,Office Depot,11130.0,104.0
286,Baxter International,11127.0,1624.0
287,Lam Research,11077.0,2380.7
288,Entergy,11009.5,848.7
289,Charles Schwab,10989.0,3507.0
290,L3 Technologies,10841.0,1005.0
291,NRG Energy,10797.0,268.0
292,Live Nation Entertainment,10787.8,60.2
293,Universal Health Services,10772.3,779.7
294,Molson Coors Brewing,10769.6,1116.5
295,eBay,10746.0,2530.0
296,AES,10736.0,1203.0
297,Devon Energy,10734.0,3064.0
298,Pacific Life,10699.0,913.0
299,CenterPoint Energy,10589.0,368.0
300,Discovery,10553.0,594.0
301,BorgWarner,10529.6,930.7
302,Targa Resources,10484.0,1.6
303,Ally Financial,10466.0,1263.0
304,SunTrust Banks,10431.0,2775.0
305,IQVIA Holdings,10412.0,259.0
306,American Family Insurance Group,10336.2,295.3
307,Delek US Holdings,10265.6,340.1
308,Navistar International,10250.0,340.0
309,Chesapeake Energy,10231.0,873.0
310,United Natural Foods,10226.7,165.7
311,Leidos Holdings,10194.0,581.0
312,PulteGroup,10188.3,1022.0
313,Eastman Chemical,10151.0,1080.0
314,Republic Services,10040.9,1036.9
315,Mohawk Industries,9983.6,861.7
316,Sonic Automotive,9951.6,51.7
317,Owens & Minor,9838.7,-437.0
318,Xerox,9830.0,361.0
319,Boston Scientific,9823.0,1671.0
320,DCP Midstream,9822.0,298.0
321,Autoliv,9801.1,190.4
322,Interpublic Group,9714.4,618.9
323,Public Service Enterprise Group,9696.0,1438.0
324,PVH,9656.8,746.4
325,Mosaic,9587.3,470.0
326,Advance Auto Parts,9580.6,423.8
327,Altice USA,9566.6,18.8
328,Hormel Foods,9545.7,1012.1
329,O'Reilly Automotive,9536.4,1324.5
330,Calpine,9512.0,10.0
331,Hertz Global Holdings,9504.0,-225.0
332,First Data,9498.0,1005.0
333,Pioneer Natural Resources,9415.0,978.0
334,Coty,9398.0,-168.8
335,AGCO,9352.0,285.5
336,Mutual of Omaha Insurance,9347.2,277.3
337,Vistra Energy,9144.0,-54.0
338,Avis Budget Group,9124.0,165.0
339,Adobe,9030.0,2590.8
340,Peter Kiewit Sons',9025.0,468.0
341,News Corp.,9024.0,-1514.0
342,Brighthouse Financial,8965.0,865.0
343,Voya Financial,8934.0,875.0
344,Air Products & Chemicals,8930.2,1497.8
345,Hilton Worldwide Holdings,8906.0,764.0
346,GameStop,8850.7,-673.0
347,Veritiv,8696.2,-15.7
348,Williams,8686.0,-155.0
349,Campbell Soup,8685.0,261.0
350,Rockwell Collins,8665.0,1032.0
351,Thrivent Financial for Lutherans,8635.2,1233.9
352,Westlake Chemical,8635.0,996.0
353,Univar,8632.5,172.3
354,J.B. Hunt Transport Services,8614.9,489.6
355,Frontier Communications,8611.0,-643.0
356,Jones Financial (Edward Jones),8594.0,990.0
357,National Oilwell Varco,8453.0,-31.0
358,Eversource Energy,8448.2,1033.0
359,Dick's Sporting Goods,8436.6,319.9
360,Genworth Financial,8430.0,119.0
361,Fidelity National Information Services,8423.0,846.0
362,Yum China Holdings,8415.0,708.0
363,Ryder System,8409.2,273.3
364,Anixter International,8400.2,156.3
365,Caesars Entertainment,8391.0,303.0
366,Masco,8359.0,734.0
367,Thor Industries,8328.9,430.2
368,Alaska Air Group,8264.0,437.0
369,Amphenol,8202.0,1205.0
370,WESCO International,8176.6,227.3
371,Huntington Ingalls Industries,8176.0,836.0
372,Jefferies Financial Group,8151.8,1026.8
373,Dana,8143.0,427.0
374,Expeditors Intl. of Washington,8138.4,618.2
375,EMCOR Group,8130.6,283.5
376,Darden Restaurants,8080.1,596.0
377,SpartanNash,8064.6,33.6
378,Assurant,8057.6,251.0
379,United Rentals,8047.0,1096.0
380,Liberty Media,8040.0,531.0
381,Erie Insurance Group,8030.7,686.3
382,Auto-Owners Insurance,7999.3,754.5
383,Cheniere Energy,7987.0,471.0
384,Fifth Third Bancorp,7973.0,2193.0
385,Foot Locker,7939.0,541.0
386,Conagra Brands,7938.3,808.4
387,Zimmer Biomet Holdings,7932.9,-379.2
388,Tractor Supply,7911.0,532.4
389,Berry Global Group,7869.0,496.0
390,Alliance Data Systems,7791.2,963.1
391,Hershey,7791.1,1177.6
392,PPL,7785.0,1827.0
393,Dean Foods,7755.3,-326.9
394,Builders FirstSource,7724.8,205.2
395,Oshkosh,7705.5,471.9
396,EnLink Midstream,7699.0,-13.2
397,W.R. Berkley,7691.7,640.7
398,WEC Energy Group,7679.5,1059.3
399,JetBlue Airways,7658.0,188.0
400,UGI,7651.2,718.7
401,A-Mark Precious Metals,7606.2,-3.4
402,Fidelity National Financial,7594.0,628.0
403,Constellation Brands,7585.0,2318.9
404,Quest Diagnostics,7531.0,736.0
405,Activision Blizzard,7500.0,1813.0
406,Weyerhaeuser,7476.0,748.0
407,Raymond James Financial,7475.8,856.7
408,Casey's General Stores,7472.1,317.9
409,Keurig Dr Pepper,7442.0,586.0
410,American Tower,7440.1,1236.4
411,Apache,7424.0,40.0
412,Dover,7395.8,570.3
413,KeyCorp,7393.0,1866.0
414,J.M. Smucker,7357.1,1338.6
415,Citizens Financial Group,7354.0,1721.0
416,Motorola Solutions,7343.0,966.0
417,Magellan Health,7314.2,24.2
418,American Axle & Manufacturing,7270.4,-57.5
419,Newmont Goldcorp,7253.0,341.0
420,Spirit AeroSystems Holdings,7222.0,617.0
421,Western & Southern Financial Group,7205.0,495.0
422,Fortive,7203.2,2913.8
423,Graybar Electric,7202.5,143.3
424,NVR,7189.7,797.2
425,Avery Dennison,7159.0,467.4
426,Celanese,7155.0,1207.0
427,American Financial Group,7150.0,530.0
428,Toll Brothers,7143.3,748.2
429,Sanmina,7110.1,-95.5
430,Insight Enterprises,7080.1,163.7
431,Owens Corning,7057.0,545.0
432,Packaging Corp. of America,7014.6,738.0
433,TravelCenters of America,6973.6,-120.6
434,Olin,6946.1,327.9
435,Arthur J. Gallagher,6934.0,633.5
436,MasTec,6909.4,259.7
437,Alleghany,6887.2,39.5
438,Owens-Illinois,6877.0,257.0
439,Asbury Automotive Group,6874.4,168.0
440,CMS Energy,6873.0,657.0
441,Markel,6841.3,-128.2
442,Blackstone Group,6833.3,1541.8
443,AK Steel Holding,6818.2,186.0
444,Hanesbrands,6804.0,553.1
445,R.R. Donnelley & Sons,6800.2,-11.0
446,Wayfair,6779.2,-504.1
447,Regions Financial,6762.0,1759.0
448,Wynn Resorts,6717.7,572.4
449,Ulta Beauty,6716.6,658.6
450,Regeneron Pharmaceuticals,6710.8,2444.4
451,Burlington Stores,6668.5,414.7
452,Rockwell Automation,6666.0,535.5
453,Northern Trust,6658.9,1556.4
454,Chemours,6638.0,995.0
455,Seaboard,6583.0,-17.0
456,Marathon Oil,6582.0,1096.0
457,Ascena Retail Group,6578.3,-39.7
458,Dillard's,6503.3,170.3
459,Cintas,6487.4,842.6
460,Advanced Micro Devices,6475.0,337.0
461,Hess,6466.0,-282.0
462,M&T Bank Corp.,6454.7,1918.1
463,ABM Industries,6442.2,97.8
464,Beacon Roofing Supply,6418.3,98.6
465,NCR,6405.0,-88.0
466,iHeartMedia,6325.8,-201.9
467,Franklin Resources,6319.1,764.4
468,Ameren,6291.0,815.0
469,Intercontinental Exchange,6276.0,1988.0
470,S&P Global,6258.0,1958.0
471,Post Holdings,6257.2,467.3
472,Analog Devices,6200.9,1495.4
473,Ralph Lauren,6182.3,162.8
474,L3Harris Technologies,6182.0,718.0
475,Booz Allen Hamilton,6171.9,305.1
476,Polaris Industries,6166.0,335.3
477,Clorox,6124.0,823.0
478,Realogy Holdings,6079.0,137.0
479,HD Supply Holdings,6047.0,394.0
480,Graphic Packaging Holding,6023.0,221.1
481,Old Republic International,6021.8,370.5
482,Intuit,5964.0,1211.0
483,NetApp,5911.0,76.0
484,Tapestry,5880.0,397.5
485,ON Semiconductor,5878.3,627.4
486,Ingredion,5841.0,443.0
487,Zoetis,5825.0,1428.0
488,Fiserv,5823.0,1187.0
489,TreeHouse Foods,5812.1,-61.4
490,Robert Half International,5800.3,434.3
491,First American Financial,5747.8,474.5
492,Harley-Davidson,5716.9,531.5
493,Windstream Holdings,5713.1,-723.0
494,Yum Brands,5688.0,1542.0
495,Williams-Sonoma,5671.6,333.7
496,Simon Property Group,5657.9,2440.1
497,Navient,5610.0,395.0
498,Western Union,5589.9,851.9
499,Peabody Energy,5581.8,646.9
500,Levi Strauss,5575.4,283.1
