rank,company,revenue ($ millions),profit ($ millions)
285,Molson Coors Brewing,1132.6,44.7
286,Becton Dickinson,1126.8,63.4
287,Harsco,1101.3,47.5
288,AMF,1095.3,14.9
289,Weirton Steel,1075.1,60.6
290,National Service Industries,1073.1,61.5
291,PerkinElmer,1071.7,53.5
292,Hartmarx,1070.8,41.7
293,Intl. Multifoods,1067.2,32.9
294,Magic Chef,1054.3,54.6
295,Ball,1050.7,46.3
296,Wheeling Pittsburgh,1049.2,-59.4
297,Pennwalt Corp,1047.2,45.4
298,Sundstrand,1041.9,66.4
299,Masco,1019.7,115.9
300,Tyler,1012.1,37.6
301,Lone Star Industries,1006.6,53.4
302,Potlatch,993.9,49.6
303,Chromalloy American,984.3,-4.6
304,Washington Post,984.3,85.9
305,Vulcan Materials,982.9,78.4
306,Phelps Dodge,977.0,-276.8
307,Clorox,974.6,79.7
308,Dow Jones,965.6,129.1
309,Brockway,963.5,6.1
310,CBI Industries,960.3,38.7
311,Cluett Peabody,949.3,26.8
312,Springs Industries,945.0,36.1
313,Capital Cities/ABC,939.7,142.8
314,Interlake,938.4,36.6
315,Mitchell Energy & Devel.,930.7,72.8
316,Collins & Aikman,930.5,48.1
317,Varian Associates,928.7,59.9
318,Lafarge,927.4,-4.6
319,Quaker State,924.6,17.8
320,Dean Foods,923.1,26.5
321,Outboard Marine,921.6,52.7
322,Rexnord,921.1,28.2
323,A.O. Smith,920.9,-43.2
324,General Cinema,916.3,111.0
325,Avery Dennison,913.0,47.6
326,Federal-Mogul,911.7,48.4
327,General Instrument,911.0,36.0
328,CF Industries,908.0,N.A.
329,Inspiration Resources,903.6,-101.3
330,Tecumseh Products,901.9,70.7
331,Dayco,901.1,16.1
332,Fairchild Industries,898.9,1.4
333,Household Manufacturing,897.9,32.9
334,Mattel,880.9,71.3
335,Sequa,872.9,25.2
336,Brown-Forman,863.8,73.6
337,Midland-Ross,857.9,-35.3
338,Dow Corning,855.1,91.3
339,Metromedia International,854.6,37.5
340,Hoover Universal,845.5,36.7
341,National Starch & Chemical,842.6,55.0
342,Freeport-McMoran,842.2,94.2
343,Lubrizol,831.7,67.7
344,Scovill,825.0,36.7
345,E-SYSTEMS,819.4,61.1
346,American Greetings,817.3,59.7
347,Champion Spark Plug,816.5,27.3
348,Sheller-Globe,816.4,34.8
349,Storage Technology,808.6,N.A.
350,Gerber Products,805.4,50.1
351,Reichhold Chemicals,801.4,25.7
352,Crane,792.2,31.0
353,McCormick,788.4,54.6
354,Insilco,786.9,33.0
355,Arvin Industries,782.0,30.2
356,Idle Wild Foods,780.1,4.5
357,AMDAHL,779.4,36.4
358,Bemis,779.3,18.1
359,Southwest Forest Industries,777.4,4.1
360,Big Three Industries,775.7,56.7
361,Coleco Industries,774.9,-79.8
362,Newmont Mining,770.1,41.0
363,M/A-Com,768.4,38.2
364,Tyson Foods,750.1,18.2
365,Smith International,746.6,-68.5
366,Sanders Associates,746.1,43.3
367,Figgie International,742.2,17.4
368,Sonoco Products,740.9,42.5
369,MEI,734.3,43.8
370,GAF,731.3,56.7
371,Natl. Coop. Refinery Assn.,730.2,N.A.
372,Mohasco,716.2,17.6
373,Hasbro,714.4,52.4
374,Bell & Howell,713.5,33.0
375,Anchor Hocking,713.0,-18.6
376,Harcourt Brace Jovanovich,712.5,34.5
377,Badische,708.7,21.5
378,Scott & Fetzer,705.4,40.6
379,Ecolab,704.0,36.4
380,Cessna Aircraft,693.6,0.9
381,Echlin,689.0,43.8
382,Consolidated Papers,686.3,80.6
383,Interstate Bakeries,685.6,18.6
384,Dennison Manufacturing,684.0,34.8
385,Hoover,683.3,40.2
386,Deluxe,682.8,87.8
387,Smurfit-Stone Container,678.1,24.5
388,Joy Technologies,676.0,32.9
389,Briggs & Stratton,671.2,34.7
390,Armtek,665.6,25.4
391,Thorn Apple Valley,664.8,2.3
392,Nalco Chemical,664.3,76.2
393,Eagle-Picher Industries,663.9,28.1
394,Ferro,662.9,16.9
395,Cincinnati Milacron,660.5,18.7
396,Nucor,660.3,44.5
397,ROLM,659.7,37.7
398,Tyco International,650.1,30.1
399,Pabst Brewing,650.0,1.6
400,DR Holdings Inc. of Delaware,642.8,52.3
401,Maytag,642.6,63.1
402,M. Lowenstein,639.6,30.6
403,Federal Paper Board,637.5,37.1
404,A.H. Robins,631.9,-461.6
405,Raychem,629.9,37.2
406,Gulfstream Aerospace,629.7,27.0
407,Bausch & Lomb,629.2,50.2
408,Amsted Industries,626.5,24.2
409,Dexter,625.2,29.7
410,Todd Shipyards,622.3,21.9
411,Handy & Harman,619.5,14.2
412,Rohr,613.9,37.8
413,Esselte Business Systems,610.2,30.0
414,Flowers Industries,603.0,22.1
415,Revere Copper & Brass,601.1,-4.5
416,Datapoint,600.2,28.2
417,AM International,598.5,67.0
418,Westmoreland Coal,593.1,-49.4
419,Robertson-Ceco,592.8,11.1
420,Illinois Tool Works,592.3,60.0
421,Nashua,591.9,19.9
422,Savannah Foods & Industries,591.3,17.3
423,Wm. Wrigley Jr.,590.5,39.7
424,Advanced Micro Devices,583.3,71.1
425,Ceco Industries,582.6,10.3
426,Kellwood,582.5,14.6
427,Worthington Industries,577.8,28.5
428,Oxford Industries,577.3,25.0
429,Fieldcrest Cannon,572.8,4.1
430,Roper,571.6,17.8
431,Easco,571.2,-9.0
432,Rubbermaid,566.4,46.9
433,United Merchants & Mfrs.,563.2,12.3
434,Warnaco Group,561.4,20.5
435,Apogent Technologies,561.4,-10.8
436,Computervision,556.3,41.4
437,Cooper Tire & Rubber,555.4,24.6
438,Michigan Milk Prod. Assoc.,553.3,N.A.
439,Media General,547.7,39.8
440,Pentair,545.4,21.2
441,Smithfield Foods,541.6,2.4
442,Snap-On,539.9,59.6
443,Georgia Kraft,539.7,30.7
444,Guardian Industries,536.9,39.8
445,Tandem Computers,532.6,42.9
446,MacMillan,529.7,33.1
447,Moore McCormack Resources,528.8,19.0
448,Carpenter Technology,528.8,33.4
449,Carlisle,527.2,32.5
450,Rhone-Poulenc Rorer,522.1,44.3
451,Coachmen Industries,521.3,14.7
452,Dorsey,520.5,7.9
453,Bairnco,520.1,26.1
454,Sun-Diamond Growers,517.4,N.A.
455,Foxboro,515.9,4.3
456,Tracor,515.7,33.2
457,Cameron Iron Works,515.5,-178.6
458,Nortek,506.2,16.9
459,Phillips-Van Heusen,505.9,17.3
460,Ametek,503.9,42.7
461,Liquid Air,501.7,27.3
462,SPX,500.1,41.3
463,American Bakeries,499.4,6.2
464,Pittway,490.9,31.7
465,Hillenbrand Industries,484.6,38.4
466,Longview Fibre,483.0,22.2
467,Nacco Industries,479.5,26.4
468,Intl. Flavors & Frag.,476.7,69.2
469,Diebold,474.1,56.9
470,Nerco,470.9,54.1
471,Stanadyne,470.7,33.5
472,Hubbell,467.1,42.0
473,H.B. Fuller,461.1,11.9
474,Wisconsin Dairies Cooperative,460.9,N.A.
475,Harris Graphics,460.5,16.2
476,Shaklee,459.1,13.2
477,Palm Beach,459.0,10.0
478,Ocean Spray,457.0,N.A.
479,Coleman,454.5,16.2
480,Shaw Industries,454.2,22.9
481,Winn Enterprises,452.5,1.3
482,Meredith,450.6,38.4
483,Gifford-Hill,444.4,11.0
484,Copperweld,442.2,4.5
485,UST,441.4,83.7
486,Jostens,440.4,33.8
487,Management Assistance,437.6,-8.2
488,Riegel Textile,435.2,-16.1
489,Leggett & Platt,435.2,20.8
490,Oak Industries,435.0,N.A.
491,Matan Industries,433.0,11.5
492,Katy Industries,431.5,-36.7
493,Universal Foods,430.1,12.2
494,Butler Manufacturing,428.0,2.7
495,Wyman-Gordon,425.5,35.4
496,Medtronic,422.7,59.1
497,Lancaster Colony,418.5,13.0
498,Loral,418.3,33.9
499,C.R. Bard,416.9,35.3
500,Lukens,416.4,4.7
