rank,company,revenue ($ millions),profit ($ millions)
303,Interlake,133.8,3.6
304,Simmons,132.6,6.3
305,Kerr-McGee,132.6,5.9
306,AM International,132.2,9.8
307,Bristol-Myers Squibb,131.5,8.9
308,Bemis,131.3,3.0
309,Spencer Kellogg & Sons,130.5,1.6
310,Chemetron,130.3,4.0
311,Superior Oil,130.2,19.4
312,R.R. Donnelley & Sons,130.2,9.2
313,ITT Rayonier,129.5,13.3
314,Bell Intercontinental,128.1,3.4
315,Cyclops Industries,127.7,9.1
316,Federal-Mogul,127.5,12.3
317,Ruberoid,127.3,6.6
318,Colorado Milling & Elevator,127.0,1.4
319,Gerber Products,126.8,7.3
320,Engelhard Industries,126.7,3.7
321,OfficeMax,126.1,5.6
322,Litton Industries,125.5,6.0
323,Revlon,124.9,13.4
324,Interstate Brands,124.3,4.2
325,Crown Holdings,123.2,2.6
326,Maytag,123.1,12.9
327,Rockwell Manufacturing,122.8,9.7
328,Abbott Laboratories,122.6,13.0
329,Inmont,122.6,6.6
330,Eagle-Picher Industries,120.9,4.7
331,Keystone Consolidated Industries,120.1,9.1
332,U.S. Pipe & Foundry,119.9,10.9
333,American Bosch Arma,119.8,3.5
334,Fibreboard,119.6,4.8
335,Sharon Steel,119.3,2.5
336,I-T-E Imperial,118.5,2.7
337,Collins Radio,117.9,3.7
338,Detroit Steel,116.7,11.9
339,Vulcan Materials,115.9,6.2
340,Pacific Vegetable Oil,115.6,0.9
341,Squibb,115.6,8.1
342,Trans Union,115.5,6.5
343,Richardson-Vicks,115.2,12.2
344,Cletrac,114.6,3.7
345,Alco Products,114.6,3.3
346,Potlatch,114.4,9.1
347,Stewart-Warner,114.3,7.9
348,Cutler-Hammer,114.3,6.6
349,Carborundum,114.1,7.0
350,Fairchild Engine & Airplane,114.1,1.5
351,Interlake Iron,113.9,7.3
352,American Chain & Cable,113.0,5.2
353,Lone Star Steel,112.9,14.2
354,Allied Mills,112.8,3.0
355,Ex-Cell-O,112.8,8.0
356,Thomas J. Lipton,112.6,6.7
357,Imcera Group,112.6,6.2
358,Amsted Industries,112.3,7.2
359,Cluett Peabody,111.8,3.7
360,Falstaff Brewing,111.6,5.4
361,Wagner Electric,111.4,6.5
362,Kendall,110.7,5.2
363,Square D,110.3,10.4
364,Glen Alden,110.2,7.4
365,Peabody Coal,109.4,11.3
366,Akzona,109.2,5.7
367,Pabst Brewing,108.7,1.2
368,Ideal Basic Industries,108.5,20.5
369,Botany Industries,106.6,4.1
370,Cincinnati Milacron,106.4,2.1
371,Cessna Aircraft,105.8,7.9
372,McGraw-Hill,105.8,8.2
373,Stanley Works,105.7,4.9
374,Paccar,105.0,2.6
375,Champion Spark Plug,104.9,16.4
376,Royal McBee,104.0,1.3
377,New York Times,103.3,3.0
378,Kayser-Roth,103.3,4.2
379,Amerada Hess,102.4,24.0
380,Beaunit,102.0,2.9
381,Ward Foods,102.0,0.9
382,Dayco,101.8,2.4
383,National Can,101.8,0.3
384,Mohasco,101.2,10.6
385,Certainteed,100.8,3.4
386,LTV,100.7,1.2
387,Minute Maid,99.1,4.7
388,Island Creek Coal,98.9,3.4
389,Fairmont Foods,98.5,1.5
390,Great Western Sugar,98.3,6.7
391,Armstrong Rubber,97.4,5.0
392,Riegel Textile,97.3,1.8
393,Di Giorgio,96.3,1.0
394,Times Mirror,96.3,4.8
395,National Homes,94.1,1.8
396,Harsco,94.0,7.2
397,Wyandotte Chemicals,93.9,4.5
398,Reichhold Chemicals,93.6,3.6
399,Pepperell Manufacturing,93.0,3.7
400,Inland Container,92.6,6.3
401,Wm. Wrigley Jr.,92.6,10.1
402,Dole,91.9,4.2
403,Western Publishing Group,91.7,5.6
404,American Agricultural Chemical,91.5,5.1
405,Joslyn Manufacturing & Supply,91.4,4.6
406,Emerson Electric,91.3,3.9
407,Joy Technologies,91.1,5.0
408,Sunbeam/Oster,90.9,8.7
409,Magnavox,90.6,3.4
410,Safety-Kleen,90.4,0.6
411,USM,90.2,9.2
412,Eastern States Farmers' Exch.,90.0,1.5
413,Polaroid,89.9,10.7
414,Plymouth Oil,89.7,2.2
415,Beech Aircraft,89.5,4.0
416,Lily-Tulip Cup,89.5,6.6
417,Briggs & Stratton,89.0,8.9
418,American Optical,89.0,2.8
419,Standard Pressed Steel,88.9,5.2
420,City Products,88.8,3.7
421,Lone Star Industries,88.7,17.1
422,Midland-Ross,88.7,4.0
423,Raybestos-Manhattan,88.7,3.9
424,American Forest Products,88.3,2.9
425,Harbison-Walker Refractories,87.9,9.1
426,Standard Packaging,87.9,5.4
427,Laclede Steel,87.7,5.6
428,Pennwalt Corp,87.5,4.6
429,Minnesota & Ontario Paper,87.5,5.9
430,Premcor,87.4,2.1
431,Lear,87.0,2.4
432,North American Philips,86.9,5.0
433,U.S. Industries,86.6,-1.7
434,Delhi-Taylor Oil,86.6,2.7
435,P.R. Mallory,86.5,4.3
436,St. Joseph Lead,86.2,6.3
437,Handy & Harman,86.0,1.3
438,Lehigh Portland Cement,85.7,9.4
439,Butler Manufacturing,85.3,3.2
440,Canada Dry,85.3,4.0
441,Consolidated Papers,85.0,7.2
442,Ryan Aeronautical,84.7,2.8
443,Clevite,84.7,6.5
444,Evans Products,84.4,2.1
445,Trane,84.1,5.0
446,Lees (James) & Sons,83.8,5.7
447,Northwestern Steel & Wire,83.8,8.4
448,Cleveland-Cliffs,83.8,7.2
449,Howmet,83.7,1.8
450,Joy Global,83.2,2.4
451,Hartmarx,83.1,2.8
452,Cosden Petroleum,83.1,4.5
453,Lukens Steel,83.1,4.2
454,Chicago Pneumatic Tool,83.0,9.1
455,Calumet & Hecia,81.7,4.7
456,Ceco Industries,81.7,2.5
457,Sundstrand,81.6,3.8
458,Todd Shipyards,81.5,3.0
459,Virginia-Carolina Chemical,81.5,1.2
460,Houdaille Industries,81.3,2.9
461,Alan Wood Steel,81.1,4.9
462,Kroehler Manufacturing,80.9,1.8
463,Schering-Plough,80.6,11.9
464,Hanna Mining,80.0,7.8
465,Reliance Electric,79.9,4.2
466,Fuller (W.P.),79.8,1.1
467,Robertshaw Controls,79.5,5.8
468,Consolidated Cigar,78.6,4.0
469,Federal Paper Board,78.1,4.7
470,Seaboard,77.4,0.2
471,Permanente Cement,77.2,10.3
472,Lear Siegler,77.1,2.2
473,Tennessee Corp.,76.9,9.7
474,American Petrofina,76.8,1.0
475,Daystrom,76.6,0.6
476,Hupp,76.4,2.1
477,Tobin Packing,76.3,1.6
478,Celotex,76.2,4.1
479,Columbian Carbon,76.1,6.1
480,Olivetti Underwood,75.4,-14.1
481,Bucyrus-Erie,75.4,-1.8
482,Gardner-Denver,74.7,7.7
483,Remington Arms,74.6,7.8
484,Bliss (E.W.),74.6,0.8
485,McCall,74.5,1.3
486,Bibb Manufacturing,74.4,2.4
487,Friden,74.2,4.0
488,Tappan,74.1,3.4
489,Standard Kollsman Industries,73.8,1.5
490,Ekco Products,73.6,5.4
491,Carey (Philip) Manufacturing,73.2,3.3
492,Walworth,72.9,-4.6
493,Anderson-Prichard Oil,72.6,6.9
494,Oxford Paper,72.5,2.3
495,Tung-Sol Electric,72.3,2.7
496,Universal Match,72.3,4.9
497,Miles Laboratories,72.2,4.4
498,Champlin Oil & Refining,72.2,8.5
499,Bigelow-Sanford,72.0,1.9
500,Masonite,71.8,5.6
