rank,company,revenue ($ millions),profit ($ millions)
257,Great Northern Nekoosa,1157.7,90.3
258,St. Joe Minerals,1148.1,77.6
259,Brown Shoe,1144.9,41.8
260,GK Technologies,1140.8,60.8
261,Norton,1132.9,80.2
262,Cabot,1122.4,70.4
263,National Can,1119.4,47.9
264,BOC,1108.3,73.4
265,Interlake,1104.6,39.7
266,Richardson-Vicks,1090.5,63.0
267,Superior Oil,1085.4,200.3
268,Pennwalt Corp,1079.3,50.0
269,Hammermill Paper,1076.6,35.0
270,Zenith Electronics,1075.2,19.0
271,Whittaker,1073.6,46.8
272,Gannett,1065.2,143.3
273,Amstar,1056.4,22.4
274,Crown Central,1054.8,71.7
275,Blue Bell,1029.5,67.3
276,Avnet,1028.1,54.5
277,Pitney Bowes,1024.9,63.5
278,Johnson Controls,1024.4,49.9
279,CF Industries,1023.1,N.A.
280,National Gypsum,1017.6,80.3
281,AMP,1013.2,121.3
282,WestPoint Stevens,1012.6,27.4
283,Akzona,1012.4,25.6
284,Rexnord,1010.2,57.3
285,Campbell Taggart,1007.4,32.9
286,Liggett Group,995.2,53.9
287,Lone Star Industries,991.9,64.7
288,G.D. Searle,984.0,87.9
289,ACF Industries,982.9,47.8
290,Harris,982.1,63.1
291,Knight-Ridder,979.9,88.4
292,Universal Leaf Tobacco,978.2,25.5
293,Kaiser Steel,975.2,48.5
294,Witco,966.8,42.8
295,Ex-Cell-O,961.9,54.2
296,R.R. Donnelley & Sons,957.8,63.3
297,Lever Brothers,951.5,-6.8
298,Wheelabrator-Frye,946.9,42.7
299,Harsco,945.3,52.0
300,Scovill,941.6,32.0
301,Cessna Aircraft,939.3,46.0
302,Intl. Multifoods,931.0,24.5
303,Certainteed,916.2,22.2
304,Cyclops Industries,915.4,5.3
305,Jos. Schlitz Brewing,894.2,-50.6
306,Tecumseh Products,880.6,54.9
307,McGraw-Hill,879.9,76.9
308,Reichhold Chemicals,874.9,12.2
309,Alumax,872.9,97.0
310,Stanley Works,872.3,51.4
311,Newmont Mining,867.6,178.8
312,Willamette Industries,863.7,67.9
313,Mapco,857.9,72.1
314,Amsted Industries,855.7,63.4
315,Tyco Laboratories,853.9,32.7
316,Parker Hannifin,846.4,50.2
317,Sundstrand,842.6,67.1
318,A.O. Smith,836.4,23.6
319,Springs Industries,827.9,35.1
320,Square D,826.1,72.6
321,Consolidated Aluminum,824.8,4.1
322,Becton Dickinson,809.8,61.9
323,Sperry & Hutchinson,809.4,29.0
324,Potlatch,809.1,71.0
325,Champion Spark Plug,806.5,56.9
326,Hughes Tool,804.6,84.6
327,Midland-Ross,800.8,41.0
328,Fleetwood Enterprises,800.8,22.9
329,Texasgulf,789.3,136.9
330,Revere Copper & Brass,788.1,25.7
331,Louisiana Land & Exploration,787.7,169.0
332,Tektronix,786.9,77.2
333,Bangor Punta,785.9,29.7
334,Anchor Hocking,785.2,31.6
335,Joy Technologies,781.6,49.7
336,Southwest Forest Industries,778.1,30.3
337,General Host,768.4,29.5
338,AM International,754.5,11.6
339,Hoover,754.3,39.3
340,Cincinnati Milacron,747.9,55.4
341,Vulcan Materials,747.7,63.8
342,Mohasco,747.1,7.7
343,Outboard Marine,741.2,16.7
344,Molson Coors Brewing,740.5,68.4
345,Dayco,739.9,21.1
346,Memorex Telex,737.8,31.5
347,Applera,733.0,50.3
348,Thiokol,732.0,46.1
349,Masco,726.4,73.1
350,McLouth Steel,725.1,9.4
351,Lubrizol,724.7,90.8
352,Apogent Technologies,723.1,22.3
353,National Semiconductor,719.7,34.3
354,Fairchild Industries,717.9,40.0
355,National Service Industries,708.1,39.8
356,United Merchants & Mfrs.,699.8,25.9
357,Thomas J. Lipton,697.7,38.5
358,Scott & Fetzer,697.4,34.1
359,Signode,695.2,43.8
360,Quaker State,691.5,34.1
361,Figgie International,690.7,17.6
362,Kane-Miller,690.4,0.7
363,Cone Mills,681.3,43.8
364,Cluett Peabody,671.6,17.4
365,Norin,667.2,8.4
366,Dover,666.8,57.1
367,Federal-Mogul,663.3,42.1
368,Intel,663.0,77.8
369,Norris Industries,659.0,35.4
370,Trane,658.4,28.0
371,Twentieth Century-Fox Film,658.0,57.3
372,Sheller-Globe,656.4,13.7
373,General Cinema,656.1,26.5
374,Pabst Brewing,651.4,9.5
375,New York Times,650.7,36.4
376,Saxon Industries,648.8,7.2
377,Bemis,648.5,26.6
378,NVF,644.9,58.6
379,ConAgra Foods,644.8,21.0
380,M. Lowenstein,644.6,-3.4
381,H.K. Porter,644.5,23.9
382,Belco Petroleum,641.1,79.0
383,CBI Industries,640.8,58.7
384,Hobart,632.2,31.1
385,Handy & Harman,630.9,13.8
386,Hartmarx,630.8,21.0
387,Purex Industries,628.7,25.6
388,Thiokol,627.2,40.1
389,Monfort of Colorado,621.7,-0.2
390,Columbia Pictures Industries,613.3,39.0
391,U.S. Filter,611.6,22.5
392,Dow Corning,610.2,71.5
393,MacMillan,609.9,-56.0
394,Cannon Mills,608.7,41.2
395,Nashua,608.4,26.7
396,Beech Aircraft,607.8,41.6
397,Hoover Universal,601.3,31.5
398,Household Manufacturing,595.3,35.5
399,Miles Laboratories,595.3,2.4
400,Peavey,594.4,17.9
401,Peabody International,593.4,25.9
402,Washington Post,593.3,29.5
403,Hyster,592.2,56.2
404,Ferro,591.9,30.9
405,Briggs & Stratton,591.0,48.5
406,Eagle-Picher Industries,590.0,30.7
407,Bell & Howell,588.4,-24.9
408,Insilco,585.4,27.1
409,Brockway,585.1,16.4
410,Arcata,579.8,47.3
411,Dan River,579.2,22.1
412,Nalco Chemical,578.9,63.3
413,Interstate Bakeries,577.7,13.7
414,Collins & Aikman,576.5,24.0
415,Bluebird,573.1,9.1
416,Avery Dennison,562.1,21.1
417,Fairmont Foods,561.7,4.0
418,G. Heileman Brewing,557.0,27.3
419,Joy Global,556.3,-2.0
420,Ball,555.0,23.7
421,Stokely-Van Camp,552.6,13.1
422,Bucyrus-Erie,552.4,56.2
423,Pacific Resources,552.4,12.5
424,Envirotech,551.4,6.8
425,General Instrument,550.6,34.1
426,Cameron Iron Works,546.0,58.4
427,Smith International,545.3,54.6
428,VF,544.3,38.8
429,Idle Wild Foods,543.1,6.5
430,Masonite,542.5,51.5
431,Acco Industries,534.7,20.1
432,American Bakeries,525.8,2.5
433,PerkinElmer,522.2,20.6
434,Kellwood,521.1,4.4
435,Tyler,519.2,23.5
436,Midland Cooperatives,518.0,N.A.
437,Fieldcrest Cannon,517.7,24.8
438,Big Three Industries,509.4,62.9
439,Coca-Cola Bottling,509.1,8.4
440,American Hoist & Derrick,508.6,20.7
441,Data General,507.5,49.8
442,Dean Foods,507.4,9.8
443,Wm. Wrigley Jr.,505.4,36.4
444,Bausch & Lomb,503.0,41.2
445,Gerber Products,499.0,27.5
446,H.P. Hood,498.9,1.2
447,United Refining,498.0,17.2
448,Gulf Resources & Chemical,496.2,14.0
449,Mattel,493.6,30.1
450,Copperweld,493.4,23.1
451,Arvin Industries,493.2,20.4
452,Varian Associates,493.0,8.6
453,General Refractories,492.6,6.6
454,Maryland Cup,491.4,28.4
455,Freeport-McMoran,487.7,101.4
456,Fiat-Allis,484.1,-37.6
457,Storage Technology,479.5,39.7
458,Northwestern Steel & Wire,477.2,40.1
459,Koehring,476.9,14.3
460,National Starch & Chemical,474.5,32.0
461,Robertson-Ceco,474.5,14.1
462,Foxboro,471.5,33.7
463,Sequa,468.7,24.5
464,Carpenter Technology,468.6,40.7
465,Thorn Apple Valley,468.3,2.0
466,Questor,465.5,8.7
467,Ecolab,464.4,30.0
468,Moore McCormack Resources,461.2,40.5
469,McCormick,457.2,19.4
470,Dexter,456.9,24.5
471,Harcourt Brace Jovanovich,456.2,23.8
472,Chicago Pneumatic Tool,454.9,16.6
473,Butler Manufacturing,451.3,24.1
474,Dennison Manufacturing,449.6,25.4
475,Warnaco Group,448.3,16.6
476,Consolidated Papers,445.4,54.8
477,Dow Jones,440.9,51.1
478,Ideal Basic Industries,435.3,60.9
479,Talley Industries,433.2,10.5
480,Barnes Group,431.5,25.2
481,Nucor,428.7,42.3
482,Skyline,428.6,13.5
483,Wyman-Gordon,427.0,20.6
484,Beckman Coulter,426.7,29.3
485,Bunker Ramo,426.2,23.3
486,Jonathan Logan,426.1,N.A.
487,Westmoreland Coal,424.5,1.8
488,Sonoco Products,421.5,27.2
489,Royal Crown Companies,421.4,16.5
490,Roper,421.1,10.5
491,Dorsey,420.9,9.7
492,Ceco Industries,420.6,13.3
493,Federal Paper Board,419.1,22.9
494,McDonough,417.8,21.0
495,Metromedia,416.7,41.8
496,Stanadyne,415.4,20.9
497,Capital Cities/ABC,414.9,63.8
498,Kohler,413.7,27.5
499,Keystone Consolidated Industries,412.3,0.8
500,Magic Chef,409.7,16.0
