rank,company,revenue ($ millions),profit ($ millions)
300,Potlatch,787.0,64.2
301,Cooper Industries,782.0,68.2
302,Wheelabrator-Frye,780.8,37.4
303,R.R. Donnelley & Sons,780.2,55.0
304,Cyclops Industries,779.3,19.9
305,Willamette Industries,772.3,53.9
306,Tecumseh Products,770.4,49.8
307,Hershey Foods,767.9,41.5
308,McGraw-Hill,761.2,63.7
309,Cessna Aircraft,759.4,35.6
310,Scovill,756.3,30.7
311,Reichhold Chemicals,753.9,12.0
312,Stanley Works,753.8,41.6
313,Witco,751.7,33.5
314,Consolidated Aluminum,743.2,3.4
315,General Host,743.0,-2.6
316,Sundstrand,731.6,49.8
317,Superior Oil,730.9,40.9
318,Flintkote,730.2,37.7
319,Ex-Cell-O,729.8,39.4
320,Square D,726.9,66.7
321,Alumax,717.6,52.4
322,Anchor Hocking,716.8,35.9
323,Joy Technologies,714.4,39.1
324,Cabot,713.1,46.6
325,Mohasco,712.5,11.5
326,Kaiser Steel,712.0,13.1
327,Pitney Bowes,711.3,45.4
328,Tyco Laboratories,708.0,21.6
329,Outboard Marine,703.9,26.2
330,Amsted Industries,699.8,49.9
331,Parker Hannifin,695.7,39.6
332,Springs Industries,695.0,21.3
333,Champion Spark Plug,692.6,55.3
334,Hoover,691.8,24.6
335,Gannett,690.1,83.1
336,Newmont Mining,685.2,34.1
337,Becton Dickinson,682.8,52.8
338,Revere Copper & Brass,680.8,-19.0
339,Fleetwood Enterprises,680.4,17.7
340,McLouth Steel,677.8,10.8
341,Bemis,676.9,18.8
342,CF Industries,671.1,N.A.
343,AM International,666.6,21.3
344,Hughes Tool,659.4,69.7
345,Crown Central,657.8,18.6
346,Thiokol,656.7,36.9
347,Bangor Punta,656.1,24.0
348,Dayco,653.0,17.3
349,Gardner-Denver,652.0,51.4
350,Vulcan Materials,652.0,51.3
351,Cincinnati Milacron,633.7,33.2
352,Memorex Telex,633.3,50.2
353,Figgie International,628.4,15.5
354,Norris Industries,628.3,41.7
355,Molson Coors Brewing,624.8,54.8
356,Cone Mills,618.0,36.0
357,Signode,617.9,38.2
358,Thomas J. Lipton,617.5,35.5
359,Apogent Technologies,616.9,28.0
360,United Merchants & Mfrs.,614.6,11.3
361,Twentieth Century-Fox Film,610.9,58.4
362,National Service Industries,609.9,31.5
363,Hartmarx,606.6,18.0
364,M. Lowenstein,604.8,12.3
365,Texasgulf,602.3,50.1
366,Sheller-Globe,600.3,16.5
367,Johnson Controls,599.9,37.2
368,Pabst Brewing,599.0,11.1
369,Tektronix,598.9,56.8
370,Norin,598.8,9.2
371,General Cinema,594.9,24.6
372,UV Industries,594.0,42.5
373,Southwest Forest Industries,591.0,20.6
374,Lubrizol,586.5,77.4
375,Masco,585.7,60.2
376,NVF,582.6,36.5
377,Midland-Ross,578.7,31.0
378,Saxon Industries,576.8,7.1
379,Cluett Peabody,575.6,18.9
380,Columbia Pictures Industries,574.6,68.8
381,Trane,574.5,29.8
382,Mapco,571.8,60.8
383,Federal-Mogul,568.6,35.5
384,Bell & Howell,567.5,12.3
385,Thiokol,563.6,25.8
386,Congoleum,558.6,41.7
387,Brockway,555.1,16.0
388,Applera,554.0,34.7
389,MacMillan,553.5,21.9
390,Purex Industries,549.4,22.8
391,Cannon Mills,547.1,24.4
392,H.K. Porter,547.0,18.2
393,Fairmont Foods,544.9,3.5
394,ConAgra Foods,543.9,15.1
395,Fairchild Industries,543.8,24.5
396,U.S. Filter,540.8,16.1
397,Hobart,540.7,25.7
398,Collins & Aikman,539.8,23.0
399,Miles Laboratories,537.0,18.1
400,Fairchild Camera & Instrument,533.8,24.8
401,GATX,531.0,61.9
402,Dan River,530.4,13.4
403,Masonite,529.0,44.5
404,Beech Aircraft,527.5,35.5
405,Eagle-Picher Industries,526.5,27.8
406,Dover,525.9,44.8
407,Louisiana Land & Exploration,524.3,100.4
408,Bucyrus-Erie,523.5,54.3
409,Peavey,522.9,13.9
410,Washington Post,520.4,49.7
411,Household Manufacturing,516.7,28.3
412,Kellwood,515.3,13.4
413,Ball,514.9,18.6
414,Quaker State,513.2,25.3
415,American Bakeries,511.7,4.9
416,Simmons,511.1,4.1
417,CBI Industries,509.7,46.5
418,Nashua,509.1,22.7
419,Peabody International,505.7,21.8
420,Stokely-Van Camp,503.3,10.5
421,Interstate Bakeries,502.9,10.4
422,General Instrument,502.8,24.3
423,Hoover Universal,497.9,29.3
424,Envirotech,497.5,15.4
425,Ferro,494.4,27.7
426,National Semiconductor,494.3,22.5
427,New York Times,489.6,15.6
428,Arvin Industries,489.1,23.1
429,VF,487.8,30.9
430,Green Giant,485.7,10.4
431,Avery Dennison,484.4,18.0
432,Nalco Chemical,483.4,39.2
433,Joy Global,481.3,17.7
434,Scott & Fetzer,481.2,30.2
435,Dow Corning,479.0,56.3
436,Fiat-Allis,477.9,7.5
437,Hanes,471.7,21.5
438,Pacific Resources,470.7,9.3
439,Handy & Harman,468.0,12.9
440,Bluebird,467.8,5.9
441,Fieldcrest Cannon,463.6,22.7
442,Cameron Iron Works,461.8,47.2
443,Idle Wild Foods,458.2,7.2
444,Briggs & Stratton,457.0,37.5
445,Smith International,451.7,52.2
446,Monfort of Colorado,450.9,1.9
447,H.P. Hood,450.6,1.9
448,Olinkraft,447.4,N.A.
449,Insilco,447.2,23.6
450,Wm. Wrigley Jr.,445.6,31.8
451,Gerber Products,443.1,24.0
452,Acco Industries,442.3,20.1
453,Bausch & Lomb,441.7,29.8
454,PerkinElmer,440.5,16.7
455,Hyster,440.5,30.1
456,Belco Petroleum,439.5,55.6
457,American Hoist & Derrick,438.6,14.6
458,Natomas,437.8,75.3
459,Mattel,436.6,28.8
460,Roper,433.0,14.4
461,Questor,432.6,7.9
462,Harcourt Brace Jovanovich,431.3,7.4
463,Hunt International Resources,430.9,-15.5
464,Federal Paper Board,430.4,-3.5
465,Big Three Industries,428.9,56.7
466,Spencer Foods,427.3,1.4
467,Coca-Cola Bottling,425.1,14.2
468,Maryland Cup,423.3,19.2
469,Dean Foods,419.9,8.9
470,Copperweld,419.6,11.3
471,National Starch & Chemical,418.9,26.8
472,Arcata,417.7,65.9
473,Koehring,416.7,11.8
474,General Refractories,414.4,-3.2
475,Butler Manufacturing,412.3,23.4
476,Ward Foods,411.9,9.1
477,Interpace,411.8,15.4
478,Ideal Basic Industries,410.0,54.4
479,Houdaille Industries,409.6,28.5
480,Talley Industries,409.1,16.7
481,Dennison Manufacturing,408.9,21.7
482,Marathon Manufacturing,406.0,25.1
483,Midland Cooperatives,404.2,N.A.
484,Varian Associates,401.4,12.1
485,Jonathan Logan,400.7,9.6
486,Intel,400.6,44.3
487,McCormick,400.4,16.7
488,Warnaco Group,398.5,13.2
489,Ecolab,398.3,25.7
490,Foxboro,395.7,32.5
491,Thorn Apple Valley,394.8,0.9
492,Sequa,393.6,19.7
493,Tyler,390.9,23.1
494,Royal Crown Companies,390.7,1.4
495,Consolidated Papers,387.3,43.9
496,Robertson-Ceco,386.8,11.0
497,Skyline,385.3,15.6
498,Carpenter Technology,384.2,33.8
499,Bunker Ramo,383.2,18.8
500,Data General,379.9,40.3
