rank,company,revenue ($ millions),profit ($ millions)
296,G.D. Searle,997.6,151.2
297,Chromalloy American,997.5,-42.2
298,Stanley Works,983.7,53.0
299,Apple Computer,982.8,76.7
300,Phelps Dodge,977.4,-63.5
301,Pennwalt Corp,976.7,44.8
302,General Instrument,974.3,102.2
303,AMF,970.5,-1.5
304,Hartmarx,961.8,37.6
305,Mitchell Energy & Devel.,961.7,80.3
306,Tyler,960.9,18.4
307,Cameron Iron Works,955.9,3.3
308,Ex-Cell-O,953.8,49.8
309,Hanson Industries NA,939.3,21.0
310,Timken,937.3,0.5
311,National Service Industries,936.4,55.4
312,General Cinema,928.6,98.5
313,Lone Star Industries,918.8,21.2
314,Clorox,913.8,65.5
315,Ball,909.5,39.0
316,Sundstrand,909.3,44.2
317,Potlatch,906.7,40.5
318,PerkinElmer,904.2,46.6
319,Quaker State,902.7,36.6
320,Springs Industries,894.4,37.1
321,Fairchild Industries,891.6,28.4
322,Storage Technology,886.6,-40.9
323,Washington Post,877.7,68.4
324,Lafarge,867.9,-13.1
325,Cluett Peabody,866.5,26.8
326,Dow Jones,866.4,114.2
327,Clark Equipment,862.2,12.4
328,CF Industries,862.0,N.A.
329,Fleetwood Enterprises,858.0,29.7
330,A.O. Smith,853.4,13.6
331,Harsco,839.1,27.6
332,Interlake,835.0,22.8
333,Dean Foods,834.2,22.1
334,Tecumseh Products,829.3,55.2
335,Data General,828.9,23.1
336,Brockway,828.7,0.2
337,CBI Industries,828.2,44.1
338,E-SYSTEMS,826.8,55.2
339,Vulcan Materials,820.5,54.2
340,Household Manufacturing,807.5,22.0
341,Avery Dennison,805.2,34.2
342,Rexnord,804.5,3.9
343,Lubrizol,789.5,64.7
344,Outboard Marine,788.5,39.3
345,Todd Shipyards,788.2,30.2
346,Freeport-McMoran,786.2,93.5
347,Fort Howard,786.0,107.0
348,Natl. Coop. Refinery Assn.,784.4,N.A.
349,Anchor Hocking,780.5,-4.3
350,AMDAHL,777.7,46.5
351,Hoover Universal,776.9,32.4
352,Wheeling Pittsburgh,772.3,-54.1
353,Kane-Miller,768.4,-5.0
354,Champion Spark Plug,764.4,27.0
355,Dow Corning,763.1,68.4
356,Capital Cities/ABC,762.3,114.7
357,Inspiration Resources,762.1,-82.7
358,Varian Associates,760.2,44.9
359,National Starch & Chemical,756.9,46.7
360,Midland-Ross,755.2,-10.2
361,Magic Chef,754.4,25.4
362,Reichhold Chemicals,747.3,21.7
363,Federal-Mogul,747.0,41.1
364,Sequa,746.6,9.5
365,McCormick,743.2,40.1
366,Scovill,742.6,27.4
367,Metromedia International,732.4,41.7
368,NI Industries,724.7,38.6
369,American Greetings,722.4,44.6
370,Newmont Mining,720.9,52.9
371,Dayco,718.7,4.4
372,Gerber Products,718.6,39.0
373,Bemis,701.0,12.0
374,GAF,699.4,-3.8
375,Smith International,697.0,-94.6
376,Pabst Brewing,687.0,3.6
377,Thorn Apple Valley,686.1,3.7
378,Collins & Aikman,682.9,23.1
379,Bell & Howell,679.2,41.2
380,Southwest Forest Industries,678.2,-24.7
381,Insilco,674.2,34.3
382,Badische,671.2,22.1
383,Sonoco Products,671.2,33.5
384,Ecolab,671.1,-15.7
385,Big Three Industries,668.8,45.3
386,Figgie International,667.9,21.4
387,Hoover,666.8,28.0
388,Interstate Bakeries,666.4,-10.1
389,Nalco Chemical,659.4,71.0
390,Joy Technologies,658.5,2.9
391,Stone Container,655.8,-2.9
392,Harcourt Brace Jovanovich,648.8,27.5
393,Mohasco,643.8,13.1
394,Genesco,639.8,-2.0
395,M/A-Com,637.3,29.7
396,Kaiser Steel,634.7,-422.8
397,Scott & Fetzer,629.6,32.2
398,Idle Wild Foods,628.8,4.4
399,Dennison Manufacturing,628.7,31.4
400,Deluxe,619.7,76.6
401,Ferro,619.2,19.2
402,MEI,616.5,38.3
403,Briggs & Stratton,613.8,31.8
404,Apogent Technologies,612.9,-26.7
405,Sheller-Globe,607.9,16.6
406,Brown-Forman,604.9,95.2
407,Tyson Foods,603.5,11.1
408,Arvin Industries,600.6,18.3
409,Maytag,597.0,60.7
410,Coleco Industries,596.5,-7.4
411,Armtek,594.7,18.8
412,M. Lowenstein,584.9,22.2
413,Raychem,582.7,30.5
414,Wm. Wrigley Jr.,581.7,39.2
415,Sanders Associates,578.1,37.0
416,ACF Industries,576.6,1.8
417,Gulfstream Aerospace,576.3,53.1
418,Handy & Harman,575.9,10.6
419,Tyco International,573.9,21.5
420,Consolidated Papers,573.3,49.0
421,Kellwood,573.2,11.1
422,Smithfield Foods,570.6,2.9
423,Federal Paper Board,569.0,12.5
424,Bausch & Lomb,567.6,42.7
425,Rohr,567.5,24.1
426,Nashua,565.7,16.4
427,AM International,564.7,6.8
428,Echlin,564.5,30.7
429,A.H. Robins,563.5,58.2
430,Michigan Milk Prod. Assoc.,562.0,N.A.
431,Dexter,561.4,27.3
432,Dr Pepper/Seven-Up,560.4,21.6
433,Cincinnati Milacron,559.0,-10.3
434,Bucyrus-Erie,551.5,-133.0
435,Fieldcrest Cannon,550.5,15.1
436,Robertson-Ceco,549.6,17.2
437,Westmoreland Coal,549.3,15.3
438,Bangor Punta,547.7,-64.4
439,Nucor,542.5,27.9
440,Datapoint,540.2,8.1
441,Shaklee,538.7,35.1
442,Foxboro,533.1,8.0
443,Eagle-Picher Industries,532.7,15.3
444,Stokely-Van Camp,525.2,15.3
445,Cessna Aircraft,524.4,-18.8
446,Flowers Industries,522.3,19.2
447,Sun-Diamond Growers,522.2,N.A.
448,Universal Foods,520.1,20.6
449,Georgia Kraft,516.9,32.2
450,Oxford Industries,516.7,22.7
451,DR Holdings Inc. of Delaware,516.5,32.5
452,Revere Copper & Brass,508.3,15.0
453,Media General,507.8,35.9
454,ROLM,502.6,35.5
455,Illinois Tool Works,497.8,49.6
456,Warnaco Group,497.3,28.3
457,Easco,492.6,9.4
458,Amsted Industries,490.2,-3.8
459,Royal Crown Companies,490.1,15.0
460,American Bakeries,489.8,4.3
461,Savannah Foods & Industries,487.7,26.0
462,Roper,481.1,11.5
463,Coachmen Industries,478.7,23.4
464,United Merchants & Mfrs.,478.3,-2.7
465,Trinity Industries,477.0,16.5
466,Rhone-Poulenc Rorer,475.3,42.4
467,Palm Beach,472.4,13.9
468,Guardian Industries,469.3,38.1
469,Ceco Industries,465.2,11.8
470,Intl. Flavors & Frag.,460.9,68.4
471,Liquid Air,459.4,23.9
472,Cooper Tire & Rubber,457.8,21.4
473,Phillips-Van Heusen,455.0,8.8
474,Snap-On,454.7,43.0
475,Worthington Industries,449.6,19.9
476,Cooper Labs,448.6,25.5
477,Prentice-Hall,448.2,39.0
478,Ametek,448.2,37.8
479,Meredith,447.8,32.3
480,Wisconsin Dairies Cooperative,447.6,N.A.
481,Peabody International,446.7,8.4
482,Dorsey,446.5,10.1
483,Diebold,445.9,49.1
484,Holly,444.6,6.5
485,Harte-Hanks Communications,443.6,33.3
486,Bairnco,442.3,22.7
487,Rubbermaid,436.4,35.7
488,Hillenbrand Industries,432.5,35.7
489,MacMillan,430.5,25.1
490,Hubbell,427.9,32.6
491,Pittway,426.8,26.3
492,Oak Industries,426.4,-166.1
493,H.B. Fuller,425.5,13.8
494,SPX,424.6,29.1
495,Tracor,424.6,24.6
496,Moore McCormack Resources,423.4,11.5
497,Hyster,422.2,7.3
498,Riegel Textile,418.8,8.0
499,Masonite,418.7,15.7
500,Tandem Computers,418.3,30.8
