rank,company,revenue ($ millions),profit ($ millions)
1,Wal-Mart Stores,258681.0,9054.0
2,Exxon Mobil,213199.0,21510.0
3,General Motors,195645.2,3822.0
4,Ford Motor,164496.0,495.0
5,General Electric,134187.0,15002.0
6,ChevronTexaco,112937.0,7230.0
7,ConocoPhillips,99468.0,4735.0
8,Citigroup,94713.0,17853.0
9,Intl. Business Machines,89131.0,7583.0
10,American Intl. Group,81300.0,9274.2
11,Hewlett-Packard,73061.0,2539.0
12,Verizon Communications,67752.0,3077.0
13,Home Depot,64816.0,4304.0
14,Berkshire Hathaway,63859.0,8151.0
15,Altria Group,60704.0,9204.0
16,McKesson,57129.2,555.4
17,Cardinal Health,56829.5,1405.8
18,State Farm Insurance Cos,56064.6,2825.9
19,Kroger,53790.8,314.6
20,Fannie Mae,53766.9,7904.9
21,Boeing,50485.0,698.0
22,AmerisourceBergen,49657.3,441.2
23,Target,48163.0,1841.0
24,Bank of America Corp.,48065.0,10810.0
25,Pfizer,45950.0,3910.0
26,J.P. Morgan Chase & Co.,44363.0,6719.0
27,Time Warner,43877.0,2639.0
28,Procter & Gamble,43377.0,5186.0
29,Costco Wholesale,42545.6,721.0
30,Johnson & Johnson,41862.0,7197.0
31,Dell,41444.0,2645.0
32,Sears Roebuck,41124.0,3397.0
33,SBC Communications,40843.0,8505.0
34,Valero Energy,37968.6,621.5
35,Marathon Oil,37137.0,1321.0
36,MetLife,36261.0,2217.0
37,Safeway,35552.7,-169.8
38,Albertson's,35436.0,556.0
39,Morgan Stanley,34933.0,3787.0
40,AT&T,34529.0,1865.0
41,Medco Health Solutions,34264.5,425.8
42,United Parcel Service,33485.0,2898.0
43,J.C. Penney,32923.0,-928.0
44,Dow Chemical,32632.0,1730.0
45,Walgreen,32505.4,1175.7
46,Microsoft,32187.0,9993.0
47,Allstate,32149.0,2705.0
48,Lockheed Martin,31844.0,1053.0
49,Wells Fargo,31800.0,6202.0
50,Lowe's,31263.0,1877.0
51,United Technologies,31034.0,2361.0
52,Archer Daniels Midland,30708.0,451.1
53,Intel,30141.0,5641.0
54,UnitedHealth Group,28823.0,1825.0
55,Northrop Grumman,28686.0,866.0
56,Delphi,28096.0,-56.0
57,Prudential Financial,27907.0,1264.0
58,Merrill Lynch,27745.0,3988.0
59,DuPont,27730.0,973.0
60,Walt Disney,27061.0,1267.0
61,Motorola,27058.0,893.0
62,PepsiCo,26971.0,3568.0
63,CVS,26588.0,847.3
64,Viacom,26585.3,1416.9
65,Sprint,26202.0,1215.0
66,Sysco,26140.3,778.3
67,Kmart Holding,26032.0,-1991.0
68,TIAA-CREF,26016.2,514.3
69,American Express,25866.0,2987.0
