rank,company,revenue ($ millions),profit ($ millions)
327,News Corp.,8633,-147
328,Jarden,8604,147
329,SunTrust Banks,8533,1933
330,Avis Budget Group,8502,313
331,Broadcom,8394,978
332,American Family Insurance Group,8286,694
333,Level 3 Communications,8229,3433
334,Tenneco,8209,247
335,United Natural Foods,8185,139
336,Dean Foods,8122,-9
337,Campbell Soup,8082,691
338,Mohawk Industries,8072,615
339,BorgWarner,8023,610
340,PVH,8020,572
341,Ball,7997,281
342,O’Reilly Automotive,7967,931
343,Eversource Energy,7955,879
344,Franklin Resources,7949,2035
345,Masco,7904,355
346,Lithia Motors,7864,183
347,KKR,7786,489
348,Oneok,7763,245
349,Newmont Mining,7729,220
350,PPL,7669,682
351,SpartanNash,7652,63
352,Quanta Services,7632,311
353,XPO Logistics,7623,-191
354,Ralph Lauren,7620,702
355,Interpublic Group,7614,455
356,Steel Dynamics,7594,-130
357,WESCO International,7519,211
358,Quest Diagnostics,7493,709
359,Boston Scientific,7477,-239
360,AGCO,7467,266
361,Foot Locker,7412,541
362,Hershey,7387,513
363,CenterPoint Energy,7386,-692
364,Williams,7360,-571
365,Dick’s Sporting Goods,7271,330
366,Live Nation Entertainment,7246,-33
367,Mutual of Omaha Insurance,7236,333
368,W.R. Berkley,7207,504
369,LKQ,7193,423
370,Avon Products,7173,-1149
371,Darden Restaurants,7164,710
372,Kindred Healthcare,7098,-93
373,Weyerhaeuser,7082,506
374,Casey’s General Stores,7052,181
375,Sealed Air,7032,335
376,Fifth Third Bancorp,7031,1712
377,Dover,7029,870
378,Huntington Ingalls Industries,7020,404
379,Netflix,6780,123
380,Dillard’s,6755,269
381,EMCOR Group,6723,172
382,Jones Financial,6694,838
383,AK Steel Holding,6693,-509
384,UGI,6691,281
385,Expedia,6672,765
386,salesforce.com,6667,-47
387,Targa Resources,6659,58
388,Apache,6654,-23119
389,Spirit AeroSystems Holdings,6644,789
390,Expeditors International of Washington,6617,457
391,Anixter International,6596,128
392,Fidelity National Information Services,6595,632
393,Asbury Automotive Group,6588,169
394,Hess,6575,-3056
395,Ryder System,6572,305
396,Terex,6543,146
397,Coca-Cola European Partners,6540,596
398,Auto-Owners Insurance,6517,815
399,Cablevision Systems,6510,175
400,Symantec,6508,878
401,Charles Schwab,6501,1447
402,Calpine,6472,235
403,CMS Energy,6456,523
404,Alliance Data Systems,6440,597
405,JetBlue Airways,6416,677
406,Discovery Communications,6394,1034
407,Trinity Industries,6393,797
408,Sanmina,6375,377
409,NCR,6373,-178
410,FMC Technologies,6363,393
411,Erie Insurance Group,6351,175
412,Rockwell Automation,6308,828
413,Dr Pepper Snapple Group,6282,764
414,iHeartMedia,6242,-755
415,Tractor Supply,6227,410
416,J.B. Hunt Transport Services,6188,427
417,Commercial Metals,6162,142
418,Owens-Illinois,6156,-74
419,Harman International Industries,6155,343
420,Baxalta,6149,956
421,American Financial Group,6145,352
422,NetApp,6123,560
423,Graybar Electric,6110,91
424,Oshkosh,6098,230
425,Ameren,6098,630
426,A-Mark Precious Metals,6070,7
427,Barnes & Noble,6070,37
428,Dana Holding,6060,159
429,Constellation Brands,6028,839
430,LifePoint Health,6014,182
431,Zimmer Biomet Holdings,5998,147
432,Harley-Davidson,5995,752
433,PulteGroup,5982,494
434,Newell Brands,5972,350
435,Avery Dennison,5967,274
436,Jones Lang LaSalle,5966,439
437,WEC Energy Group,5926,640
438,Marathon Oil,5861,-2204
439,TravelCenters of America,5851,28
440,United Rentals,5817,585
441,HRG Group,5816,-557
442,Old Republic International,5766,422
443,Windstream Holdings,5765,27
444,Starwood Hotels & Resorts,5763,489
445,Delek US Holdings,5762,19
446,Packaging Corp. of America,5742,437
447,Quintiles IMS Holdings,5738,387
448,Hanesbrands,5732,429
449,Realogy Holdings,5706,184
450,Mattel,5703,369
451,Motorola Solutions,5695,610
452,J.M. Smucker,5693,345
453,Regions Financial,5674,1062
454,Celanese,5674,304
455,Clorox,5666,580
456,Ingredion,5621,402
457,Genesis Healthcare,5619,-426
458,Peabody Energy,5609,-1996
459,Alaska Air Group,5598,848
460,Seaboard,5594,171
461,Frontier Communications,5576,-196
462,Amphenol,5569,764
463,Lansing Trade Group,5565,35
464,SanDisk,5565,389
465,St. Jude Medical,5541,880
466,Wyndham Worldwide,5536,612
467,Kelly Services,5518,54
468,Western Union,5484,838
469,Envision Healthcare Holdings,5448,145
470,Visteon,5444,2284
471,Arthur J. Gallagher,5392,357
472,Host Hotels & Resorts,5387,558
473,Ashland,5387,309
474,Insight Enterprises,5373,76
475,Energy Future Holdings,5370,-5342
476,Markel,5370,583
477,Essendant,5363,-44
478,CH2M Hill,5362,80
479,Western & Southern Financial Group,5356,457
480,Owens Corning,5350,330
481,S&P Global,5313,1156
482,Raymond James Financial,5308,502
483,NiSource,5308,287
484,Airgas,5305,368
485,ABM Industries,5291,76
486,Citizens Financial Group,5276,840
487,Booz Allen Hamilton Holding,5275,233
488,Simon Property Group,5266,1828
489,Domtar,5264,142
490,Rockwell Collins,5262,686
491,Lam Research,5259,656
492,Fiserv,5254,712
493,Spectra Energy,5234,196
494,Navient,5197,997
495,Big Lots,5191,143
496,Telephone & Data Systems,5176,219
497,First American Financial,5176,288
498,NVR,5170,383
499,Cincinnati Financial,5142,634
500,Burlington Stores,5130,151
