rank,company,revenue ($ millions),profit ($ millions)
93,Reynolds Metals,5784.5,154.1
94,Lyondell Chemical,5743.0,222.0
95,Eli Lilly,5725.7,1314.7
96,PPG Industries,5725.2,276.2
97,Northrop Grumman,5705.5,200.8
98,Stone Container,5392.7,-49.1
99,Litton Industries,5313.3,63.5
100,Warner-Lambert,5166.6,34.8
101,American Cyanamid,5039.9,358.8
102,Scott Paper,5000.0,-69.9
103,BASF,4962.2,-47.5
104,Levi Strauss,4902.9,356.7
105,Champion International,4786.4,40.3
106,Intel,4778.6,818.6
107,Gillette,4705.6,427.4
108,Dresser Industries,4702.3,146.8
109,Black & Decker,4637.0,53.0
110,Chiquita Brands Intl.,4627.4,128.5
111,Mead,4599.7,6.9
112,Dana,4591.1,13.5
113,Johnson Controls,4566.2,95.1
114,Fort James,4561.7,78.3
115,Bethlehem Steel,4317.9,-767.0
116,Coca-Cola Enterprises,4050.8,-82.4
117,OfficeMax,4043.7,-79.4
118,Grumman,4037.9,99.3
119,FMC,3931.5,163.9
120,Tyson Foods,3922.1,145.5
121,R.R. Donnelley & Sons,3914.8,204.9
122,Owens-Illinois,3852.4,-273.6
123,Rhone-Poulenc Rorer,3824.3,326.5
124,Crown Holdings,3807.4,128.1
125,AMAX,3771.6,30.2
126,J.E. Seagram,3680.0,536.7
127,Eaton,3659.0,74.0
128,Farmland Industries,3652.1,N.A.
129,Times Mirror,3624.1,82.0
130,Schering-Plough,3615.6,645.6
131,American Standard,3595.3,-143.2
132,Avon Products,3593.3,135.7
133,Ingersoll-Rand,3586.2,150.6
134,Agway,3489.8,N.A.
135,Pharmacia,3487.7,537.4
136,Navistar International,3487.0,-165.0
137,Pitney Bowes,3417.1,295.3
138,Cummins,3405.5,-14.1
139,Ryerson Tull,3404.5,-275.1
140,Gannett,3382.0,301.6
141,FINA,3339.2,42.0
142,Kerr-McGee,3307.0,102.0
143,Corning,3286.8,316.8
144,Universal,3274.4,20.2
145,Compaq Computer,3271.4,130.9
146,Sun Microsystems,3259.8,190.3
147,Teledyne,3217.8,-25.4
148,Masco,3176.6,44.9
149,Tyco International,3107.9,117.5
150,AMP,3095.0,259.7
151,Harris,3081.5,19.5
152,Maytag,2970.6,79.0
153,Union Camp,2967.1,124.8
154,VF,2965.9,161.3
155,Air Products & Chem.,2950.4,248.9
156,Smurfit-Stone Container,2941.6,-77.1
157,Hercules,2928.9,94.9
158,Berkshire Hathaway,2913.5,439.9
159,Baker Hughes,2911.9,173.5
160,Hershey Foods,2901.6,219.5
161,Whitman,2866.2,97.6
162,Hormel Foods,2836.2,86.4
163,Premark International,2815.7,102.3
164,Rohm & Haas,2785.0,163.0
165,Owens Corning,2783.0,-742.0
166,Seagate Technology,2691.4,67.5
167,PerkinElmer,2691.3,81.2
168,Pennzoil,2685.1,21.0
169,Illinois Tool Works,2647.3,180.6
170,Mapco,2642.5,125.9
171,Collins & Aikman,2621.9,-91.6
172,Diamond Shamrock,2575.9,37.1
173,Ethyl,2574.8,206.7
174,Sherwin-Williams,2552.0,128.2
175,Avery Dennison,2545.1,63.0
176,Total Petroleum,2516.1,-11.5
177,Temple-Inland,2507.1,138.4
178,Quantum Chemical,2486.3,-123.3
179,Goodrich,2471.6,-80.6
180,Land O'Lakes,2458.1,N.A.
181,Phelps Dodge,2446.0,272.9
182,Parker Hannifin,2440.8,59.2
183,Armstrong Holdings,2439.3,48.2
184,Engelhard,2436.4,87.9
185,Reader's Digest Assn.,2393.8,209.1
186,Paccar,2376.8,55.2
187,National Steel,2329.8,-189.0
188,Westvaco,2321.8,137.4
189,McDermott,2299.5,-10.7
190,Maxxam,2297.3,57.5
191,Olin,2290.0,-13.0
192,Ball,2267.4,66.2
193,Knight-Ridder,2243.8,132.1
194,Dover,2195.8,128.2
195,Intl. Multifoods,2191.9,35.2
196,Becton Dickinson,2172.2,189.8
197,Dean Foods,2159.5,72.5
198,Hasbro,2141.1,81.7
199,Sequa,2136.9,N.A.
200,Loral,2136.0,90.4
201,Wang Laboratories,2127.1,-385.5
202,Manville,2121.5,34.7
203,Polaroid,2096.2,683.7
204,Brunswick,2088.3,-23.7
205,Burlington Industries Equity,2080.9,-68.6
206,Tribune,2034.7,142.0
207,Liz Claiborne,2029.3,222.7
208,Willamette Industries,2004.5,45.8
209,Central Soya,2000.4,24.8
210,E-SYSTEMS,1997.8,109.5
211,GenCorp,1993.0,32.0
212,Tosco,1986.6,75.4
213,Stanley Works,1962.2,82.6
214,Harsco,1956.3,76.5
215,Burlington Resources,1946.5,205.4
216,McGraw-Hill,1943.0,148.0
217,Tandem Computers,1939.7,35.2
218,Asarco,1938.7,46.0
219,Morton International,1920.8,138.3
220,Molson Coors Brewing,1918.4,25.5
221,Springs Industries,1891.3,27.1
222,Dow Corning,1877.3,152.9
223,Murphy Oil,1877.3,-11.2
224,USG,1840.0,-161.0
225,Crown Central,1764.8,-6.0
226,MID-AMERICA DAIRYMEN,1751.5,N.A.
227,Dow Jones,1731.6,72.2
228,Louisiana-Pacific,1714.2,55.9
229,National Semiconductor,1711.2,-151.4
230,Sundstrand,1708.5,108.8
231,New York Times,1703.1,47.0
232,AMDAHL,1702.5,10.6
233,Sonoco Products,1697.1,94.8
234,Echlin,1694.9,41.7
235,Aeroquip-Vickers,1681.2,-184.1
236,Arvin Industries,1679.6,23.2
237,Rubbermaid,1673.2,162.6
238,Cyprus Amax Minerals,1659.3,42.7
239,Storage Technology,1653.3,93.1
240,York International,1652.7,-4.3
241,Mattel,1650.0,112.8
242,Timken,1647.4,-35.7
243,Clorox,1646.5,52.7
244,Imcera Group,1646.4,88.2
245,Witco,1641.0,73.5
246,WestPoint Stevens,1634.1,-0.6
247,Fruit of the Loom,1628.1,111.0
248,Conner Peripherals,1626.5,92.5
249,ARMCO,1624.0,-336.5
250,Joy Global,1623.9,64.6
251,General Signal,1620.0,54.2
252,Shaw Industries,1607.8,33.1
253,Freeport-McMoran,1603.3,41.0
254,National Service Industries,1601.7,32.2
255,Furniture Brands Intl.,1597.1,-176.3
256,Cabot,1579.9,127.3
257,Lafarge,1568.8,-50.4
258,Oryx Energy,1537.0,19.0
259,Bausch & Lomb,1535.5,27.6
260,Duracell International,1524.1,-34.2
261,Reliance Electric,1516.0,34.0
262,Metaldyne,1501.7,-9.0
263,Deluxe,1490.2,182.9
264,Lubrizol,1485.1,123.7
265,Nucor,1466.7,64.7
266,Federal Paper Board,1435.0,82.4
267,Del Monte Foods,1435.0,-27.0
268,American Greetings,1431.8,82.5
269,McCormick,1427.9,80.9
270,Fleetwood Enterprises,1415.2,30.4
271,Washington Post,1397.6,70.8
272,DR Holdings Inc. of Delaware,1391.1,N.A.
273,Rohr,1386.2,30.5
274,Varian Associates,1380.7,57.5
275,Coltec Industries,1373.0,83.8
276,Nacco Industries,1369.2,20.5
277,Nalco Chemical,1353.1,137.8
278,Great Lakes Chemical,1347.9,157.5
279,Tektronix,1330.9,48.3
280,Great American Mgmt. & Inv.,1330.3,37.7
281,Walter Industries,1327.5,14.5
282,Zenith Electronics,1321.6,-51.6
283,Crane,1302.5,22.7
284,E.W. Scripps,1299.6,64.6
285,Bowater,1290.5,45.6
286,Thiokol,1269.8,53.4
287,Gold Kist Holdings,1268.2,N.A.
288,Trinity Industries,1263.2,30.1
289,Federal-Mogul,1251.7,-4.9
290,Raychem,1249.5,-23.4
291,Amoskeag,1244.4,1.3
292,Figgie International,1243.5,30.1
293,Potlatch,1242.5,55.8
294,Data General,1237.0,85.6
295,Advanced Micro Devices,1226.6,145.3
296,Tecumseh Products,1226.4,42.5
297,Triarc,1222.3,-16.9
298,Hartmarx,1215.3,-38.4
299,Hillenbrand Industries,1209.4,89.2
300,Intergraph,1204.7,71.1
301,Gerber Products,1203.2,112.8
302,Savannah Foods & Industries,1203.0,38.3
303,Clark Equipment,1201.0,-337.5
304,Dresser-Rand,1192.4,N.A.
305,Brooke Group,1174.8,-149.6
306,Pentair,1170.1,41.1
307,Anchor Glass Container,1166.5,21.7
308,Wm. Wrigley Jr.,1159.8,128.7
309,M.A. Hanna,1150.2,1.9
310,Bemis,1141.6,53.0
311,Fort Howard,1138.2,-110.6
312,Magnetek,1134.3,34.6
313,IMC Global,1133.3,95.8
314,SCI Systems,1128.9,12.6
315,Newell Rubbermaid,1127.4,112.2
316,Brown-Forman,1126.0,145.2
317,Interstate Bakeries,1106.7,-8.0
318,Tesoro,1089.2,3.9
319,Lear,1085.3,-33.2
320,Leggett & Platt,1081.8,39.4
321,First Brands,1073.0,46.2
322,Smithfield Foods,1071.8,28.7
323,Union Texas,1069.3,332.8
324,Ferro,1065.6,4.8
325,Inspiration Resources,1061.7,-151.7
326,Domino Sugar,1057.6,N.A.
327,Cyclops Industries,1056.5,-41.2
328,Alliant Techsystems,1047.1,33.2
329,Standard Commercial,1046.2,-9.6
330,Weirton Steel,1039.5,-74.7
331,Medtronic,1031.1,133.4
332,Imo Industries,1024.0,11.4
333,Intl. Flavors & Frag.,1017.0,168.7
334,DIMON,1012.1,21.2
335,Valero Energy,1011.8,98.7
336,Vulcan Materials,1009.0,52.6
337,Allegheny Technologies,1004.6,41.1
338,Cooper Tire & Rubber,1001.6,79.4
339,Western Digital,986.2,-134.2
340,Pittway,983.9,25.5
341,Outboard Marine,983.6,-84.3
342,Holnam,979.3,-95.1
343,ITT Rayonier,978.9,44.3
344,Wheeling Pittsburgh,957.6,4.7
345,Briggs & Stratton,951.6,36.5
346,Ocean Spray,946.0,N.A.
347,Dexter,944.5,-7.1
348,Harley-Davidson,939.9,37.0
349,Mark IV Industries,937.3,25.6
350,Nortek,925.8,-27.1
351,GAF,925.6,210.4
352,A.O. Smith,921.4,5.0
353,Nerco,919.6,83.1
354,Allergan,906.8,-59.5
355,Helene Curtis Industries,891.9,1.7
356,Sunbeam/Oster,885.6,48.1
357,Essex Group,885.5,13.0
358,Herman Miller,884.3,14.1
359,Consolidated Papers,882.4,91.4
360,Snap-On,881.6,34.3
361,Applera,880.4,-15.6
362,UST,879.5,265.9
363,Quantum,877.7,73.9
364,C.R. Bard,876.0,57.2
365,Maxtor,875.3,-45.4
366,Worthington Industries,874.9,44.6
367,Alberto-Culver,873.7,30.1
368,Natl. Coop. Refinery Assn.,869.5,N.A.
369,AG Processing,866.1,N.A.
370,Cray Research,862.5,113.0
371,AM International,860.0,8.8
372,Jostens,859.9,64.2
373,Beckman Coulter,857.9,38.1
374,H.B. Fuller,855.3,27.7
375,Lincoln Electric Holdings,843.7,14.4
376,United States Surgical,843.6,91.2
377,NL Industries,841.5,-16.5
378,Chesapeake,840.5,15.4
379,Georgia Gulf,838.3,61.5
380,Danaher,837.4,13.3
381,Leslie Fay,836.6,29.4
382,Universal Foods,834.3,57.8
383,Uniroyal Chemical,832.3,-31.7
384,Flowers Industries,831.2,24.0
385,Thermo Electron,827.8,47.1
386,Crystal Brands,826.9,-71.4
387,Louisiana Land & Exploration,825.3,20.9
388,Tri Valley Growers,824.7,N.A.
389,Foodbrands America,820.2,69.3
390,Thorn Apple Valley,818.0,19.6
391,Amsted Industries,817.2,17.8
392,Quaker State,813.6,22.7
393,Kellwood,811.5,12.4
394,Phillips-Van Heusen,807.8,26.4
395,Wellman,805.7,45.3
396,Russell,804.6,56.8
397,CF Industries,803.1,N.A.
398,Avondale Industries,800.0,N.A.
399,Du Pont Merck Pharmaceutical,795.4,N.A.
400,Maxus Energy,793.2,-11.2
401,Mitchell Energy & Devel.,791.3,47.3
402,Terex,790.2,-33.4
403,Cincinnati Milacron,787.9,-100.2
404,Pilgrim's Pride,787.6,12.3
405,Gitano Group,780.4,-62.5
406,Kaman,780.4,17.0
407,Hubbell,768.5,90.6
408,Valhi,765.7,24.8
409,Hudson Foods,765.3,8.5
410,JPS Textile Group,761.0,-8.6
411,Meredith,759.3,83.1
412,Millipore,748.0,60.4
413,Exide Technologies,742.7,-12.3
414,A. Schulman,740.1,42.3
415,Magma Copper,734.9,-120.5
416,Gaylord Container,723.8,-180.3
417,Cone Mills,720.8,10.1
418,Imperial Sugar,717.6,21.0
419,Molex,715.7,64.6
420,Ametek,715.1,38.0
421,Interlake,714.7,-13.7
422,Commerce Clearing House,713.6,31.0
423,LSI Logic,712.6,8.3
424,Toro,711.6,9.7
425,Stanhome,710.2,45.1
426,Baroid,708.1,1.1
427,Vista Chemical,705.4,19.6
428,Amgen,705.0,97.9
429,Henley Group,704.0,-661.0
430,Safety-Kleen,696.9,51.6
431,AST Research,696.7,64.7
432,Standard Register,693.7,32.7
433,Insilco,685.7,-14.8
434,Newmont Mining,683.5,94.3
435,Huffy,678.9,19.8
436,Silgan Holdings,678.6,9.3
437,NCH,677.7,43.1
438,SPX,673.5,-19.4
439,Blount,672.7,2.2
440,Betz Laboratories,670.6,75.5
441,Joy Technologies,667.5,24.0
442,Tambrands,666.0,79.0
443,Pall,663.1,79.9
444,Texas Industries,654.7,22.1
445,Robertson-Ceco,654.4,-124.8
446,Stewart & Stevenson Svcs.,645.8,29.4
447,Longview Fibre,645.3,16.6
448,Applied Materials,643.6,26.2
449,Carter-Wallace,642.7,51.8
450,Riceland Foods,640.6,N.A.
451,Anacomp,639.5,29.2
452,Bell & Howell,638.5,-5.1
453,Standard Products,638.2,-45.6
454,Prairie Farms Dairy,637.7,N.A.
455,Valspar,632.6,27.7
456,Lukens,631.4,23.0
457,UIS,630.2,30.0
458,Sealy,623.9,-73.4
459,Carlisle,621.2,-8.4
460,Kennametal,619.5,21.1
461,Fairchild,612.0,28.3
462,HNI,612.0,32.9
463,Banta,610.4,20.6
464,La-Z-Boy,609.5,23.4
465,St. Joe Paper,605.3,27.6
466,Sun-Diamond Growers,602.9,N.A.
467,Reynolds & Reynolds,602.0,22.5
468,Dr Pepper/Seven-Up,600.9,-37.5
469,Eagle-Picher Industries,599.4,-15.8
470,Bandag,593.9,79.6
471,Delta Woodside Industries,590.4,23.9
472,Quanex,588.9,12.4
473,Harman Intl. Industries,586.9,-19.8
474,Media General,585.9,-62.1
475,Interface,581.8,8.9
476,P.H. Glatfelter,577.0,76.0
477,Loctite,574.6,71.9
478,Arcadian,573.3,22.2
479,Warnaco Group,573.1,-28.4
480,Westmoreland Coal,570.3,-13.4
481,Goulds Pumps,568.8,30.7
482,Thomas & Betts,566.6,48.4
483,International Controls,565.8,4.2
484,Kimball International,564.7,30.0
485,Carpenter Technology,562.5,30.1
486,Ply Gem,561.5,4.0
487,Albany International,557.7,10.3
488,Silicon Graphics,557.3,32.9
489,Constar International,548.2,16.8
490,Dell,546.2,27.2
491,Sterling Chemicals,542.7,36.8
492,First Mississippi,539.1,5.3
493,Analog Devices,538.5,8.2
494,Precision Castparts,538.3,33.4
495,Barnes Group,538.3,15.9
496,Standard Motor Products,534.8,6.7
497,American Maize-Products,533.6,11.3
498,Wisconsin Dairies Cooperative,533.3,N.A.
499,Block Drug,530.9,53.2
500,Guilford Mills,528.8,15.9
