rank,company,revenue ($ millions),profit ($ millions)
1,General Motors,35798.3,2398.1
2,Exxon Mobil,25724.3,2443.3
3,Ford Motor,23015.1,906.5
4,Chrysler,11774.4,255.4
5,General Electric,11575.3,585.1
6,Texaco,11406.9,1292.4
7,Mobil,11390.1,849.3
8,Intl. Business Machines,10993.2,1575.5
9,ITT Industries,10183.0,527.8
10,Gulf Oil,8417.0,800.0
11,ChevronTexaco,7761.8,843.6
12,AT&T Technologies,7037.3,315.3
13,U.S. Steel,6951.9,325.8
14,CBS,5702.3,161.9
15,Amoco,5416.0,511.2
16,DuPont,5275.6,585.6
17,General Telephone & Electronics,5105.3,352.1
18,Shell Oil,4883.8,332.7
19,Goodyear Tire & Rubber,4675.3,184.8
20,RCA,4246.8,183.7
21,Conoco,4224.0,242.7
22,Navistar International,4192.5,114.3
23,LTV,4177.1,49.9
24,Bethlehem Steel,4137.6,206.6
25,Eastman Kodak,4035.5,653.5
26,Atlantic Richfield,3982.6,270.2
27,Esmark,3951.0,48.8
28,Union Carbide,3938.8,290.9
29,Tenneco Automotive,3910.5,230.2
30,Procter & Gamble,3906.7,302.1
31,Kraft,3601.5,103.4
32,Greyhound,3408.7,76.4
33,Boeing,3335.2,51.2
34,Caterpillar,3182.4,246.8
35,Rockwell Automation,3179.0,131.0
36,Occidental Petroleum,3178.3,79.8
37,Firestone Tire & Rubber,3154.9,164.9
38,Dow Chemical,3067.9,275.6
39,McDonnell Douglas,3002.6,129.5
40,ConocoPhillips,2990.0,230.4
41,Xerox,2989.7,300.5
42,Sealed Air,2807.8,84.6
43,Beatrice,2787.0,90.4
44,Lockheed Martin,2756.8,16.8
45,Monsanto,2647.7,238.3
46,General Foods,2632.3,110.4
47,Litton Industries,2624.4,43.0
48,Borden Chemical,2554.0,73.0
49,Unocal,2552.3,180.2
50,3M,2545.6,295.5
51,Continental Group,2539.7,95.2
52,Singer,2527.6,94.5
53,Ralston Purina,2433.6,77.5
54,Honeywell,2390.6,103.9
55,ARMCO,2390.2,107.5
56,Nabisco Group Holdings,2330.0,263.6
57,International Paper,2314.3,159.8
58,Weyerhaeuser,2301.7,348.8
59,United Technologies,2288.9,58.1
60,Sunoco,2286.0,229.7
61,Bendix,2229.5,68.7
62,Sperry,2229.3,90.1
63,Georgia-Pacific,2228.7,162.8
64,Champion International,2208.0,86.8
65,Colgate-Palmolive,2195.3,88.8
66,American Can,2181.6,66.4
67,TRW,2164.6,95.1
68,Alcoa,2157.3,104.2
69,Coca-Cola,2145.0,215.0
70,National Intergroup,2103.3,98.1
71,Burlington Industries Equity,2099.8,82.4
72,Uniroyal,2082.7,47.1
73,Republic Steel,2068.6,86.7
74,Chiquita Brands Intl.,2066.2,25.4
75,Ashland,2052.8,85.2
76,Sara Lee,2042.9,72.1
77,Citgo Petroleum,2034.6,146.9
78,Deere,2003.0,168.5
79,Gulf & Western Industries,1927.2,89.2
80,Amerada Hess,1896.4,245.8
81,Bestfoods,1874.3,75.5
82,Fortune Brands,1864.9,131.3
83,Textron,1858.4,100.8
84,Owens-Illinois,1856.9,130.9
85,Ryerson Tull,1829.0,83.1
86,NCR,1816.3,72.0
87,Wyeth,1784.4,199.2
88,American Motors,1739.0,86.0
89,Goodrich,1721.9,56.1
90,FMC,1719.3,79.2
91,Signal Companies,1711.0,58.4
92,Altria Group,1709.0,148.6
93,PepsiCo,1697.9,79.6
94,Warner-Lambert,1670.4,138.6
95,Honeywell Intl.,1664.6,95.1
96,General Dynamics,1641.8,41.3
97,Whirlpool,1636.9,86.6
98,U.S. Industries,1636.8,66.9
99,Johnson & Johnson,1611.8,148.4
100,Celanese,1609.0,81.0
101,Getty Oil,1600.9,142.2
102,General Mills,1593.2,65.6
